"","PSID","Gene","Module"
"CREB5","CREB5","CREB5","MsAge7K_00"
"DDIAS","DDIAS","DDIAS","MsAge7K_00"
"C1orf162","C1orf162","C1orf162","MsAge7K_00"
"TTC25","TTC25","TTC25","MsAge7K_00"
"RBL1","RBL1","RBL1","MsAge7K_00"
"KIFC1","KIFC1","KIFC1","MsAge7K_00"
"COA4","COA4","COA4","MsAge7K_00"
"CNN2","CNN2","CNN2","MsAge7K_07"
"DNAJB8","DNAJB8","DNAJB8","MsAge7K_00"
"PROCR","PROCR","PROCR","MsAge7K_00"
"CYP4F3","CYP4F3","CYP4F3","MsAge7K_00"
"POLN","POLN","POLN","MsAge7K_00"
"IFFO2","IFFO2","IFFO2","MsAge7K_00"
"COL6A6","COL6A6","COL6A6","MsAge7K_00"
"ZPBP","ZPBP","ZPBP","MsAge7K_00"
"GRP","GRP","GRP","MsAge7K_05"
"FAM221B","FAM221B","FAM221B","MsAge7K_00"
"TERB1","TERB1","TERB1","MsAge7K_00"
"MREG","MREG","MREG","MsAge7K_00"
"HORMAD2","HORMAD2","HORMAD2","MsAge7K_00"
"TESK2","TESK2","TESK2","MsAge7K_00"
"SOCS3","SOCS3","SOCS3","MsAge7K_00"
"ZNF488","ZNF488","ZNF488","MsAge7K_01"
"CAVIN4","CAVIN4","CAVIN4","MsAge7K_00"
"COPZ2","COPZ2","COPZ2","MsAge7K_00"
"BHLHA9","BHLHA9","BHLHA9","MsAge7K_00"
"TRIM72","TRIM72","TRIM72","MsAge7K_00"
"FIGNL1","FIGNL1","FIGNL1","MsAge7K_00"
"GNG13","GNG13","GNG13","MsAge7K_16"
"GIMAP6","GIMAP6","GIMAP6","MsAge7K_00"
"KRT77","KRT77","KRT77","MsAge7K_05"
"TUBB6","TUBB6","TUBB6","MsAge7K_00"
"GIF","GIF","GIF","MsAge7K_00"
"MAP10","MAP10","MAP10","MsAge7K_00"
"TNFAIP6","TNFAIP6","TNFAIP6","MsAge7K_09"
"TMEM238","TMEM238","TMEM238","MsAge7K_00"
"ATOH8","ATOH8","ATOH8","MsAge7K_00"
"TRIM15","TRIM15","TRIM15","MsAge7K_00"
"TIFAB","TIFAB","TIFAB","MsAge7K_00"
"FHOD1","FHOD1","FHOD1","MsAge7K_00"
"TGFBI","TGFBI","TGFBI","MsAge7K_00"
"MROH8","MROH8","MROH8","MsAge7K_00"
"CDK15","CDK15","CDK15","MsAge7K_00"
"TMIGD3","TMIGD3","TMIGD3","MsAge7K_00"
"DUSP5","DUSP5","DUSP5","MsAge7K_13"
"ADORA2B","ADORA2B","ADORA2B","MsAge7K_00"
"LRIG3","LRIG3","LRIG3","MsAge7K_00"
"LOXL1","LOXL1","LOXL1","MsAge7K_00"
"F2RL3","F2RL3","F2RL3","MsAge7K_00"
"FBXL8","FBXL8","FBXL8","MsAge7K_00"
"MROH5","MROH5","MROH5","MsAge7K_00"
"ADAM32","ADAM32","ADAM32","MsAge7K_00"
"KIAA2012","KIAA2012","KIAA2012","MsAge7K_00"
"PDE6H","PDE6H","PDE6H","MsAge7K_00"
"ITGB3","ITGB3","ITGB3","MsAge7K_00"
"C16orf96","C16orf96","C16orf96","MsAge7K_00"
"PASK","PASK","PASK","MsAge7K_00"
"PRSS50","PRSS50","PRSS50","MsAge7K_00"
"CDH18","CDH18","CDH18","MsAge7K_02"
"LRRC39","LRRC39","LRRC39","MsAge7K_00"
"BOLL","BOLL","BOLL","MsAge7K_00"
"REG1A","REG1A","REG1A","MsAge7K_00"
"TRIM7","TRIM7","TRIM7","MsAge7K_00"
"CPNE2","CPNE2","CPNE2","MsAge7K_05"
"VAV1","VAV1","VAV1","MsAge7K_00"
"CIDEB","CIDEB","CIDEB","MsAge7K_00"
"SLC2A4","SLC2A4","SLC2A4","MsAge7K_00"
"COL11A1","COL11A1","COL11A1","MsAge7K_00"
"GJA3","GJA3","GJA3","MsAge7K_00"
"GGN","GGN","GGN","MsAge7K_00"
"NPR1","NPR1","NPR1","MsAge7K_00"
"STYXL1","STYXL1","STYXL1","MsAge7K_00"
"VSIG10L","VSIG10L","VSIG10L","MsAge7K_00"
"COMMD1","COMMD1","COMMD1","MsAge7K_00"
"SYNPO2","SYNPO2","SYNPO2","MsAge7K_00"
"PQLC3","PQLC3","PQLC3","MsAge7K_00"
"P2RX3","P2RX3","P2RX3","MsAge7K_00"
"CARNS1","CARNS1","CARNS1","MsAge7K_01"
"MARVELD3","MARVELD3","MARVELD3","MsAge7K_00"
"MYOCD","MYOCD","MYOCD","MsAge7K_00"
"MPEG1","MPEG1","MPEG1","MsAge7K_04"
"FGF17","FGF17","FGF17","MsAge7K_00"
"ZNF558","ZNF558","ZNF558","MsAge7K_00"
"ADAM21","ADAM21","ADAM21","MsAge7K_00"
"SYS1-DBNDD2","SYS1-DBNDD2","SYS1-DBNDD2","MsAge7K_00"
"GRM8","GRM8","GRM8","MsAge7K_02"
"SRPX2","SRPX2","SRPX2","MsAge7K_00"
"REEP4","REEP4","REEP4","MsAge7K_00"
"KCNV2","KCNV2","KCNV2","MsAge7K_00"
"SNTG2","SNTG2","SNTG2","MsAge7K_00"
"CXorf36","CXorf36","CXorf36","MsAge7K_00"
"OR51V1","OR51V1","OR51V1","MsAge7K_00"
"ZFP57","ZFP57","ZFP57","MsAge7K_01"
"GPR1","GPR1","GPR1","MsAge7K_00"
"OR10AG1","OR10AG1","OR10AG1","MsAge7K_00"
"CENPA","CENPA","CENPA","MsAge7K_00"
"P2RY6","P2RY6","P2RY6","MsAge7K_00"
"REM1","REM1","REM1","MsAge7K_00"
"APOL4","APOL4","APOL4","MsAge7K_00"
"APOL2","APOL2","APOL2","MsAge7K_00"
"APOL1","APOL1","APOL1","MsAge7K_00"
"KDF1","KDF1","KDF1","MsAge7K_00"
"ACAT2","ACAT2","ACAT2","MsAge7K_00"
"FZD9","FZD9","FZD9","MsAge7K_00"
"ZNF250","ZNF250","ZNF250","MsAge7K_00"
"SH3TC2","SH3TC2","SH3TC2","MsAge7K_00"
"MCM10","MCM10","MCM10","MsAge7K_00"
"PGPEP1L","PGPEP1L","PGPEP1L","MsAge7K_00"
"FAM71D","FAM71D","FAM71D","MsAge7K_00"
"TAS1R3","TAS1R3","TAS1R3","MsAge7K_00"
"MFAP2","MFAP2","MFAP2","MsAge7K_00"
"IRAK3","IRAK3","IRAK3","MsAge7K_00"
"TIPARP","TIPARP","TIPARP","MsAge7K_13"
"LIPG","LIPG","LIPG","MsAge7K_00"
"FZD8","FZD8","FZD8","MsAge7K_00"
"PDYN","PDYN","PDYN","MsAge7K_00"
"CMBL","CMBL","CMBL","MsAge7K_02"
"NCMAP","NCMAP","NCMAP","MsAge7K_00"
"FAM222A","FAM222A","FAM222A","MsAge7K_01"
"ALOX5AP","ALOX5AP","ALOX5AP","MsAge7K_00"
"ZNF541","ZNF541","ZNF541","MsAge7K_00"
"SERPINC1","SERPINC1","SERPINC1","MsAge7K_00"
"TRIM71","TRIM71","TRIM71","MsAge7K_00"
"OIP5","OIP5","OIP5","MsAge7K_00"
"STC1","STC1","STC1","MsAge7K_00"
"FBLN7","FBLN7","FBLN7","MsAge7K_00"
"GCH1","GCH1","GCH1","MsAge7K_00"
"TSPO","TSPO","TSPO","MsAge7K_00"
"FBXO17","FBXO17","FBXO17","MsAge7K_00"
"TAC3","TAC3","TAC3","MsAge7K_00"
"PPEF1","PPEF1","PPEF1","MsAge7K_00"
"SYNJ2BP-COX16","SYNJ2BP-COX16","SYNJ2BP-COX16","MsAge7K_00"
"CNGA4","CNGA4","CNGA4","MsAge7K_00"
"VEGFC","VEGFC","VEGFC","MsAge7K_00"
"TRPV6","TRPV6","TRPV6","MsAge7K_02"
"ATP8B1","ATP8B1","ATP8B1","MsAge7K_09"
"MRVI1","MRVI1","MRVI1","MsAge7K_00"
"UNC45B","UNC45B","UNC45B","MsAge7K_00"
"C11orf71","C11orf71","C11orf71","MsAge7K_00"
"SLC5A5","SLC5A5","SLC5A5","MsAge7K_05"
"NRROS","NRROS","NRROS","MsAge7K_00"
"CBY3","CBY3","CBY3","MsAge7K_00"
"TMEM150C","TMEM150C","TMEM150C","MsAge7K_00"
"ALDH1L2","ALDH1L2","ALDH1L2","MsAge7K_00"
"SLCO2A1","SLCO2A1","SLCO2A1","MsAge7K_00"
"HPDL","HPDL","HPDL","MsAge7K_11"
"PPP1R13L","PPP1R13L","PPP1R13L","MsAge7K_00"
"METRN","METRN","METRN","MsAge7K_00"
"GPR160","GPR160","GPR160","MsAge7K_00"
"CYBRD1","CYBRD1","CYBRD1","MsAge7K_00"
"LRRC55","LRRC55","LRRC55","MsAge7K_00"
"CDH23","CDH23","CDH23","MsAge7K_00"
"SNAI1","SNAI1","SNAI1","MsAge7K_00"
"SSC5D","SSC5D","SSC5D","MsAge7K_00"
"LIMA1","LIMA1","LIMA1","MsAge7K_00"
"RIPK4","RIPK4","RIPK4","MsAge7K_00"
"KCTD16","KCTD16","KCTD16","MsAge7K_08"
"GXYLT2","GXYLT2","GXYLT2","MsAge7K_00"
"MXRA8","MXRA8","MXRA8","MsAge7K_00"
"SLC15A1","SLC15A1","SLC15A1","MsAge7K_00"
"COX20","COX20","COX20","MsAge7K_00"
"TMEM117","TMEM117","TMEM117","MsAge7K_08"
"ENPP3","ENPP3","ENPP3","MsAge7K_00"
"SLC23A1","SLC23A1","SLC23A1","MsAge7K_00"
"GAL3ST1","GAL3ST1","GAL3ST1","MsAge7K_01"
"MAP3K8","MAP3K8","MAP3K8","MsAge7K_00"
"DPY19L2","DPY19L2","DPY19L2","MsAge7K_00"
"RP1","RP1","RP1","MsAge7K_00"
"FXYD4","FXYD4","FXYD4","MsAge7K_00"
"TTC32","TTC32","TTC32","MsAge7K_00"
"ERG","ERG","ERG","MsAge7K_00"
"ARFIP1","ARFIP1","ARFIP1","MsAge7K_00"
"ZDHHC19","ZDHHC19","ZDHHC19","MsAge7K_00"
"CYP2S1","CYP2S1","CYP2S1","MsAge7K_00"
"EGFL7","EGFL7","EGFL7","MsAge7K_00"
"KLHDC7B","KLHDC7B","KLHDC7B","MsAge7K_02"
"SPNS3","SPNS3","SPNS3","MsAge7K_00"
"EIF2S3","EIF2S3","EIF2S3","MsAge7K_00"
"EIF2S3B","EIF2S3B","EIF2S3B","MsAge7K_00"
"CLDN34","CLDN34","CLDN34","MsAge7K_00"
"PLAGL1","PLAGL1","PLAGL1","MsAge7K_05"
"C14orf39","C14orf39","C14orf39","MsAge7K_00"
"S100B","S100B","S100B","MsAge7K_00"
"PER2","PER2","PER2","MsAge7K_00"
"ICAM2","ICAM2","ICAM2","MsAge7K_00"
"TMEM82","TMEM82","TMEM82","MsAge7K_00"
"PMP22","PMP22","PMP22","MsAge7K_09"
"MIS18BP1","MIS18BP1","MIS18BP1","MsAge7K_00"
"LGR5","LGR5","LGR5","MsAge7K_00"
"RPL3L","RPL3L","RPL3L","MsAge7K_00"
"GON7","GON7","GON7","MsAge7K_00"
"GIPR","GIPR","GIPR","MsAge7K_00"
"MEF2C","MEF2C","MEF2C","MsAge7K_02"
"ITPRID1","ITPRID1","ITPRID1","MsAge7K_00"
"EXD1","EXD1","EXD1","MsAge7K_00"
"KIAA1210","KIAA1210","KIAA1210","MsAge7K_00"
"HES7","HES7","HES7","MsAge7K_00"
"SLC12A7","SLC12A7","SLC12A7","MsAge7K_00"
"ZNF233","ZNF233","ZNF233","MsAge7K_00"
"KRT8","KRT8","KRT8","MsAge7K_00"
"ZFP92","ZFP92","ZFP92","MsAge7K_00"
"PCOLCE","PCOLCE","PCOLCE","MsAge7K_00"
"ANKRD39","ANKRD39","ANKRD39","MsAge7K_00"
"ESRRB","ESRRB","ESRRB","MsAge7K_00"
"CP","CP","CP","MsAge7K_07"
"CPNE9","CPNE9","CPNE9","MsAge7K_00"
"TNFRSF14","TNFRSF14","TNFRSF14","MsAge7K_00"
"ADGRE5","ADGRE5","ADGRE5","MsAge7K_00"
"TRIM66","TRIM66","TRIM66","MsAge7K_02"
"IL10RA","IL10RA","IL10RA","MsAge7K_00"
"ANKMY1","ANKMY1","ANKMY1","MsAge7K_00"
"VWA1","VWA1","VWA1","MsAge7K_00"
"GATA2","GATA2","GATA2","MsAge7K_00"
"HAAO","HAAO","HAAO","MsAge7K_00"
"ALDH6A1","ALDH6A1","ALDH6A1","MsAge7K_00"
"GMNC","GMNC","GMNC","MsAge7K_00"
"MYLPF","MYLPF","MYLPF","MsAge7K_00"
"FANCF","FANCF","FANCF","MsAge7K_00"
"PARP10","PARP10","PARP10","MsAge7K_00"
"COX6B2","COX6B2","COX6B2","MsAge7K_00"
"MYL1","MYL1","MYL1","MsAge7K_00"
"BIN2","BIN2","BIN2","MsAge7K_00"
"PLEKHS1","PLEKHS1","PLEKHS1","MsAge7K_00"
"C4orf54","C4orf54","C4orf54","MsAge7K_00"
"GNB4","GNB4","GNB4","MsAge7K_01"
"C1orf100","C1orf100","C1orf100","MsAge7K_00"
"C4BPA","C4BPA","C4BPA","MsAge7K_00"
"CIITA","CIITA","CIITA","MsAge7K_00"
"CCDC60","CCDC60","CCDC60","MsAge7K_00"
"CCDC62","CCDC62","CCDC62","MsAge7K_00"
"PRRT4","PRRT4","PRRT4","MsAge7K_00"
"OSCAR","OSCAR","OSCAR","MsAge7K_00"
"LGR6","LGR6","LGR6","MsAge7K_00"
"SIGIRR","SIGIRR","SIGIRR","MsAge7K_00"
"MARCH10","MARCH10","MARCH10","MsAge7K_00"
"KCNJ5","KCNJ5","KCNJ5","MsAge7K_00"
"KRT26","KRT26","KRT26","MsAge7K_00"
"PRTN3","PRTN3","PRTN3","MsAge7K_00"
"ABCC6","ABCC6","ABCC6","MsAge7K_00"
"SLFN5","SLFN5","SLFN5","MsAge7K_00"
"GAS2L3","GAS2L3","GAS2L3","MsAge7K_00"
"SHROOM3","SHROOM3","SHROOM3","MsAge7K_00"
"CARHSP1","CARHSP1","CARHSP1","MsAge7K_01"
"FAM227B","FAM227B","FAM227B","MsAge7K_00"
"SOX3","SOX3","SOX3","MsAge7K_00"
"RASA4B","RASA4B","RASA4B","MsAge7K_00"
"RASA4","RASA4","RASA4","MsAge7K_00"
"ECM1","ECM1","ECM1","MsAge7K_00"
"KLC3","KLC3","KLC3","MsAge7K_00"
"LNX2","LNX2","LNX2","MsAge7K_00"
"ZNF570","ZNF570","ZNF570","MsAge7K_00"
"ANTXR2","ANTXR2","ANTXR2","MsAge7K_00"
"MSANTD1","MSANTD1","MSANTD1","MsAge7K_00"
"MMP2","MMP2","MMP2","MsAge7K_00"
"RHBDL2","RHBDL2","RHBDL2","MsAge7K_00"
"PPEF2","PPEF2","PPEF2","MsAge7K_00"
"KCTD11","KCTD11","KCTD11","MsAge7K_00"
"CEBPB","CEBPB","CEBPB","MsAge7K_00"
"TLR5","TLR5","TLR5","MsAge7K_00"
"SSX2B","SSX2B","SSX2B","MsAge7K_00"
"SSX7","SSX7","SSX7","MsAge7K_00"
"SSX2","SSX2","SSX2","MsAge7K_00"
"C11orf52","C11orf52","C11orf52","MsAge7K_00"
"NR4A2","NR4A2","NR4A2","MsAge7K_02"
"KRTCAP3","KRTCAP3","KRTCAP3","MsAge7K_00"
"NCF2","NCF2","NCF2","MsAge7K_00"
"KPNA2","KPNA2","KPNA2","MsAge7K_00"
"CDCA7","CDCA7","CDCA7","MsAge7K_00"
"HHATL","HHATL","HHATL","MsAge7K_00"
"ARHGEF16","ARHGEF16","ARHGEF16","MsAge7K_00"
"KIF26A","KIF26A","KIF26A","MsAge7K_00"
"CLEC18C","CLEC18C","CLEC18C","MsAge7K_00"
"CLEC18B","CLEC18B","CLEC18B","MsAge7K_00"
"CLEC18A","CLEC18A","CLEC18A","MsAge7K_00"
"CAPS2","CAPS2","CAPS2","MsAge7K_00"
"ADSSL1","ADSSL1","ADSSL1","MsAge7K_09"
"CLDN3","CLDN3","CLDN3","MsAge7K_00"
"MARCH11","MARCH11","MARCH11","MsAge7K_00"
"RCN3","RCN3","RCN3","MsAge7K_00"
"HCLS1","HCLS1","HCLS1","MsAge7K_00"
"HPSE2","HPSE2","HPSE2","MsAge7K_00"
"MAP3K21","MAP3K21","MAP3K21","MsAge7K_00"
"PABPC4L","PABPC4L","PABPC4L","MsAge7K_00"
"GRM4","GRM4","GRM4","MsAge7K_02"
"SALL4","SALL4","SALL4","MsAge7K_00"
"TYK2","TYK2","TYK2","MsAge7K_00"
"RPL13A","RPL13A","RPL13A","MsAge7K_00"
"NAT1","NAT1","NAT1","MsAge7K_00"
"NAT2","NAT2","NAT2","MsAge7K_00"
"ANKEF1","ANKEF1","ANKEF1","MsAge7K_00"
"RHOJ","RHOJ","RHOJ","MsAge7K_00"
"MMP12","MMP12","MMP12","MsAge7K_04"
"DMTF1","DMTF1","DMTF1","MsAge7K_00"
"IL20RB","IL20RB","IL20RB","MsAge7K_00"
"CFAP46","CFAP46","CFAP46","MsAge7K_14"
"BMPER","BMPER","BMPER","MsAge7K_02"
"AK9","AK9","AK9","MsAge7K_00"
"TIGIT","TIGIT","TIGIT","MsAge7K_00"
"CDCA8","CDCA8","CDCA8","MsAge7K_00"
"TRAM2","TRAM2","TRAM2","MsAge7K_00"
"SPAG4","SPAG4","SPAG4","MsAge7K_00"
"MME","MME","MME","MsAge7K_00"
"TRIP13","TRIP13","TRIP13","MsAge7K_00"
"AMHR2","AMHR2","AMHR2","MsAge7K_00"
"PIM1","PIM1","PIM1","MsAge7K_00"
"MAFA","MAFA","MAFA","MsAge7K_00"
"GPR179","GPR179","GPR179","MsAge7K_00"
"CD109","CD109","CD109","MsAge7K_17"
"SNRPN","SNRPN","SNRPN","MsAge7K_00"
"KNL1","KNL1","KNL1","MsAge7K_00"
"GRHL2","GRHL2","GRHL2","MsAge7K_00"
"SALL3","SALL3","SALL3","MsAge7K_00"
"FBXL15","FBXL15","FBXL15","MsAge7K_00"
"ASCL1","ASCL1","ASCL1","MsAge7K_00"
"PROSER3","PROSER3","PROSER3","MsAge7K_00"
"TAS1R1","TAS1R1","TAS1R1","MsAge7K_00"
"PEX11G","PEX11G","PEX11G","MsAge7K_00"
"CYP4V2","CYP4V2","CYP4V2","MsAge7K_00"
"TGM7","TGM7","TGM7","MsAge7K_00"
"GNG3","GNG3","GNG3","MsAge7K_00"
"MYBPH","MYBPH","MYBPH","MsAge7K_00"
"SEC16B","SEC16B","SEC16B","MsAge7K_00"
"REXO5","REXO5","REXO5","MsAge7K_00"
"RSPH14","RSPH14","RSPH14","MsAge7K_00"
"PLCXD3","PLCXD3","PLCXD3","MsAge7K_05"
"C17orf53","C17orf53","C17orf53","MsAge7K_00"
"DNTT","DNTT","DNTT","MsAge7K_00"
"CHRNA1","CHRNA1","CHRNA1","MsAge7K_00"
"MDFI","MDFI","MDFI","MsAge7K_00"
"TGM6","TGM6","TGM6","MsAge7K_00"
"NDUFA4L2","NDUFA4L2","NDUFA4L2","MsAge7K_00"
"NEIL2","NEIL2","NEIL2","MsAge7K_00"
"UBC","UBC","UBC","MsAge7K_00"
"KCNH5","KCNH5","KCNH5","MsAge7K_00"
"NUAK2","NUAK2","NUAK2","MsAge7K_00"
"ADAM8","ADAM8","ADAM8","MsAge7K_00"
"PAPPA2","PAPPA2","PAPPA2","MsAge7K_00"
"HCRTR2","HCRTR2","HCRTR2","MsAge7K_00"
"FCGR2A","FCGR2A","FCGR2A","MsAge7K_04"
"FCGR2B","FCGR2B","FCGR2B","MsAge7K_04"
"FCGR2C","FCGR2C","FCGR2C","MsAge7K_04"
"RTL4","RTL4","RTL4","MsAge7K_08"
"RSPH10B","RSPH10B","RSPH10B","MsAge7K_00"
"RSPH10B2","RSPH10B2","RSPH10B2","MsAge7K_00"
"FBXL22","FBXL22","FBXL22","MsAge7K_00"
"NEU3","NEU3","NEU3","MsAge7K_00"
"COLEC11","COLEC11","COLEC11","MsAge7K_00"
"ARHGAP11B","ARHGAP11B","ARHGAP11B","MsAge7K_00"
"ARHGAP11A","ARHGAP11A","ARHGAP11A","MsAge7K_00"
"LRRC34","LRRC34","LRRC34","MsAge7K_00"
"TTC39A","TTC39A","TTC39A","MsAge7K_00"
"DLEU7","DLEU7","DLEU7","MsAge7K_02"
"C17orf58","C17orf58","C17orf58","MsAge7K_00"
"C1orf112","C1orf112","C1orf112","MsAge7K_00"
"PRAP1","PRAP1","PRAP1","MsAge7K_00"
"ZNF511-PRAP1","ZNF511-PRAP1","ZNF511-PRAP1","MsAge7K_00"
"MYO15A","MYO15A","MYO15A","MsAge7K_00"
"WNK4","WNK4","WNK4","MsAge7K_00"
"PAMR1","PAMR1","PAMR1","MsAge7K_02"
"CUX2","CUX2","CUX2","MsAge7K_02"
"CKS1B","CKS1B","CKS1B","MsAge7K_00"
"TMC5","TMC5","TMC5","MsAge7K_00"
"TRIM43","TRIM43","TRIM43","MsAge7K_00"
"TRIM43B","TRIM43B","TRIM43B","MsAge7K_00"
"KLHDC8A","KLHDC8A","KLHDC8A","MsAge7K_02"
"SCARNA2","SCARNA2","SCARNA2","MsAge7K_00"
"NKD2","NKD2","NKD2","MsAge7K_00"
"SLFN12L","SLFN12L","SLFN12L","MsAge7K_00"
"SLFN12","SLFN12","SLFN12","MsAge7K_00"
"PLB1","PLB1","PLB1","MsAge7K_00"
"IQANK1","IQANK1","IQANK1","MsAge7K_00"
"IYD","IYD","IYD","MsAge7K_01"
"HLX","HLX","HLX","MsAge7K_00"
"NYNRIN","NYNRIN","NYNRIN","MsAge7K_00"
"PPP1R3F","PPP1R3F","PPP1R3F","MsAge7K_00"
"GAB3","GAB3","GAB3","MsAge7K_00"
"TRAPPC6A","TRAPPC6A","TRAPPC6A","MsAge7K_00"
"WDR62","WDR62","WDR62","MsAge7K_00"
"CHI3L1","CHI3L1","CHI3L1","MsAge7K_00"
"PAX5","PAX5","PAX5","MsAge7K_00"
"MMEL1","MMEL1","MMEL1","MsAge7K_00"
"LRRC26","LRRC26","LRRC26","MsAge7K_00"
"ACKR2","ACKR2","ACKR2","MsAge7K_00"
"NPM3","NPM3","NPM3","MsAge7K_00"
"FCHSD1","FCHSD1","FCHSD1","MsAge7K_00"
"PIK3R6","PIK3R6","PIK3R6","MsAge7K_00"
"SOX17","SOX17","SOX17","MsAge7K_00"
"ATP10A","ATP10A","ATP10A","MsAge7K_00"
"CARD10","CARD10","CARD10","MsAge7K_00"
"DCTPP1","DCTPP1","DCTPP1","MsAge7K_00"
"CAPN12","CAPN12","CAPN12","MsAge7K_00"
"SCARF2","SCARF2","SCARF2","MsAge7K_00"
"AGTR2","AGTR2","AGTR2","MsAge7K_00"
"SPN","SPN","SPN","MsAge7K_00"
"COMTD1","COMTD1","COMTD1","MsAge7K_00"
"SAMSN1","SAMSN1","SAMSN1","MsAge7K_00"
"PERP","PERP","PERP","MsAge7K_00"
"FES","FES","FES","MsAge7K_00"
"LMX1A","LMX1A","LMX1A","MsAge7K_00"
"COL18A1","COL18A1","COL18A1","MsAge7K_00"
"KCNU1","KCNU1","KCNU1","MsAge7K_00"
"SCARF1","SCARF1","SCARF1","MsAge7K_00"
"DSC2","DSC2","DSC2","MsAge7K_00"
"S100A11","S100A11","S100A11","MsAge7K_00"
"PPP1R42","PPP1R42","PPP1R42","MsAge7K_00"
"EXO1","EXO1","EXO1","MsAge7K_00"
"C1orf74","C1orf74","C1orf74","MsAge7K_00"
"OR4E1","OR4E1","OR4E1","MsAge7K_00"
"UXT","UXT","UXT","MsAge7K_00"
"PDZD9","PDZD9","PDZD9","MsAge7K_00"
"MSS51","MSS51","MSS51","MsAge7K_00"
"PKDREJ","PKDREJ","PKDREJ","MsAge7K_00"
"RARB","RARB","RARB","MsAge7K_00"
"ACSS3","ACSS3","ACSS3","MsAge7K_00"
"AGBL1","AGBL1","AGBL1","MsAge7K_00"
"HPN","HPN","HPN","MsAge7K_00"
"BTC","BTC","BTC","MsAge7K_00"
"MED7","MED7","MED7","MsAge7K_00"
"MGST1","MGST1","MGST1","MsAge7K_00"
"SOCS1","SOCS1","SOCS1","MsAge7K_00"
"SDR42E2","SDR42E2","SDR42E2","MsAge7K_00"
"C1orf122","C1orf122","C1orf122","MsAge7K_00"
"MOCOS","MOCOS","MOCOS","MsAge7K_00"
"DUOX1","DUOX1","DUOX1","MsAge7K_00"
"CCDC85B","CCDC85B","CCDC85B","MsAge7K_00"
"FAP","FAP","FAP","MsAge7K_00"
"TCAP","TCAP","TCAP","MsAge7K_00"
"BCL2L2-PABPN1","BCL2L2-PABPN1","BCL2L2-PABPN1","MsAge7K_00"
"TGIF1","TGIF1","TGIF1","MsAge7K_00"
"OPN1MW","OPN1MW","OPN1MW","MsAge7K_00"
"OPN1LW","OPN1LW","OPN1LW","MsAge7K_00"
"OPN1MW3","OPN1MW3","OPN1MW3","MsAge7K_00"
"OPN1MW2","OPN1MW2","OPN1MW2","MsAge7K_00"
"ASB5","ASB5","ASB5","MsAge7K_00"
"STAB1","STAB1","STAB1","MsAge7K_15"
"NAA38","NAA38","NAA38","MsAge7K_00"
"SCIN","SCIN","SCIN","MsAge7K_00"
"BRINP3","BRINP3","BRINP3","MsAge7K_02"
"PRRG4","PRRG4","PRRG4","MsAge7K_00"
"NFKB2","NFKB2","NFKB2","MsAge7K_00"
"SMIM22","SMIM22","SMIM22","MsAge7K_00"
"CCDC17","CCDC17","CCDC17","MsAge7K_00"
"UTP23","UTP23","UTP23","MsAge7K_00"
"FBLN1","FBLN1","FBLN1","MsAge7K_07"
"DOK2","DOK2","DOK2","MsAge7K_00"
"POLR2L","POLR2L","POLR2L","MsAge7K_12"
"AANAT","AANAT","AANAT","MsAge7K_00"
"TSPAN18","TSPAN18","TSPAN18","MsAge7K_15"
"LSS","LSS","LSS","MsAge7K_00"
"C20orf173","C20orf173","C20orf173","MsAge7K_00"
"LY86","LY86","LY86","MsAge7K_04"
"SBSPON","SBSPON","SBSPON","MsAge7K_03"
"PDLIM1","PDLIM1","PDLIM1","MsAge7K_00"
"NLRP3","NLRP3","NLRP3","MsAge7K_00"
"IFIT2","IFIT2","IFIT2","MsAge7K_04"
"EGLN3","EGLN3","EGLN3","MsAge7K_00"
"CFAP99","CFAP99","CFAP99","MsAge7K_00"
"TPH2","TPH2","TPH2","MsAge7K_00"
"LPAR4","LPAR4","LPAR4","MsAge7K_00"
"CHRNA4","CHRNA4","CHRNA4","MsAge7K_02"
"TSACC","TSACC","TSACC","MsAge7K_00"
"C14orf180","C14orf180","C14orf180","MsAge7K_00"
"SCARA5","SCARA5","SCARA5","MsAge7K_00"
"KHDC3L","KHDC3L","KHDC3L","MsAge7K_00"
"ERI2","ERI2","ERI2","MsAge7K_00"
"AJUBA","AJUBA","AJUBA","MsAge7K_00"
"C9orf135","C9orf135","C9orf135","MsAge7K_00"
"PLVAP","PLVAP","PLVAP","MsAge7K_00"
"CCDC27","CCDC27","CCDC27","MsAge7K_00"
"FANK1","FANK1","FANK1","MsAge7K_00"
"ANKRD55","ANKRD55","ANKRD55","MsAge7K_00"
"GLTP","GLTP","GLTP","MsAge7K_01"
"POU3F4","POU3F4","POU3F4","MsAge7K_00"
"MTBP","MTBP","MTBP","MsAge7K_00"
"ZPLD1","ZPLD1","ZPLD1","MsAge7K_00"
"CC2D2B","CC2D2B","CC2D2B","MsAge7K_00"
"BIRC7","BIRC7","BIRC7","MsAge7K_00"
"OR5M11","OR5M11","OR5M11","MsAge7K_00"
"KIF18A","KIF18A","KIF18A","MsAge7K_00"
"GLB1L2","GLB1L2","GLB1L2","MsAge7K_00"
"ASIC4","ASIC4","ASIC4","MsAge7K_00"
"OR2AP1","OR2AP1","OR2AP1","MsAge7K_00"
"TTK","TTK","TTK","MsAge7K_01"
"LMOD1","LMOD1","LMOD1","MsAge7K_00"
"MASP2","MASP2","MASP2","MsAge7K_00"
