"","PSID","Gene","Module","PCblack.cor","PCblack.pval","PCblue.cor","PCblue.pval","PCbrown.cor","PCbrown.pval","PCgreen.cor","PCgreen.pval","PCgreenyellow.cor","PCgreenyellow.pval","PCgrey.cor","PCgrey.pval","PCmagenta.cor","PCmagenta.pval","PCpink.cor","PCpink.pval","PCpurple.cor","PCpurple.pval","PCred.cor","PCred.pval","PCturquoise.cor","PCturquoise.pval","PCyellow.cor","PCyellow.pval"
"RAMP3","RAMP3","RAMP3","blue","0.264668490841826","1.13518541254279e-11","0.494624707602843","1.30446676864e-40","0.201623927419004","2.8735911635991e-07","0.396404256423542","2.1213565894775e-25","0.398428575882551","1.15071599222496e-25","0.258598037412062","3.42698584014545e-11","-0.324409754868361","4.46936449733983e-17","-0.334532925938449","4.03114852337654e-18","-0.0944702345552702","0.0170803399971699","-0.451132804692758","2.92639067127646e-33","-0.378166394077464","4.35046787160464e-23","-0.0519424990719849","0.190440042415315"
"CYP3A5","CYP3A5","CYP3A5","grey","0.232565718795566","2.85375816725031e-09","0.413138023697244","1.18798514750592e-27","0.27362744385964","2.10986231653261e-12","0.345183445355176","2.90770133359886e-19","0.509961402028511","1.82263166724176e-43","0.131031815884497","0.0009167574487058","-0.294349983967263","3.3740234362317e-14","-0.22488467887209","9.56055706616309e-09","0.0758107090587857","0.0558286966668819","-0.387406737491967","3.05717965892378e-24","-0.394543936636097","3.70786688218266e-25","0.0448351448346406","0.258504204690412"
"ZMAT4","ZMAT4","ZMAT4","turquoise","-0.443306812032729","4.79025944651774e-32","-0.587338933122766","2.47607180656732e-60","-0.308791985128996","1.53701790655542e-15","-0.497440424615704","4.0005772380417e-41","-0.4333378080981","1.51973213071918e-30","-0.271167226055505","3.37016615156326e-12","0.449772563716576","4.78204601788542e-33","0.345539379828986","2.65841126326789e-19","0.0664211449420915","0.0939437860097035","0.595950595300933","1.68097224867478e-62","0.536689996587504","8.40206186074747e-49","0.000556855619172253","0.988808601993209"
"NFIX","NFIX","NFIX","grey","0.00759683283958821","0.848242328941377","-0.121687837631433","0.0020932635553828","0.241660837556235","6.44772716517121e-10","0.0483993367462672","0.222518041624711","-0.180479889928694","4.56484878701266e-06","-0.464646147357092","1.96992889839866e-35","0.345892842276767","2.43173034184657e-19","0.451514908772222","2.54827499917355e-33","0.231862800448674","3.19333271903517e-09","0.294869476547395","3.02823392556458e-14","-0.00448106031825677","0.9101294326365","0.444387448815959","3.27035067871274e-32"
"ARL5B","ARL5B","ARL5B","grey","0.0741833940825705","0.0613165741386143","0.139979864936239","0.000394922924666234","0.119766508849893","0.00246391856706767","0.0808104791749064","0.0414606233472265","0.100039008963595","0.0115286988782551","0.00421461930643058","0.915452448908632","-0.117687210439906","0.00293178961066333","-0.0314350411442746","0.428347832321521","0.105475173594488","0.00771533928816303","-0.129036423649627","0.00109854806777562","-0.18604784322771","2.27021214261701e-06","0.074601318786601","0.0598663199803464"
"SHC3","SHC3","SHC3","grey","-0.174642539839848","9.28296956778888e-06","-0.263756711430209","1.34253537313955e-11","-0.168705674529743","1.86647846545913e-05","-0.247371175950713","2.4557950021683e-10","-0.261741428993944","1.94077843952301e-11","-0.0756834606108056","0.0562425796925217","0.117242137269569","0.00304189614063623","0.180023240630659","4.82948752327252e-06","0.0105467947151446","0.790490572467604","0.245317741465208","3.48465360361026e-10","0.20175812313929","2.82081325792782e-07","-0.0132226760000344","0.739070614729483"
"NPC2","NPC2","NPC2","blue","0.705173996830646","6.68495857464555e-97","0.828571044104941","4.20704875072899e-162","0.459193766453026","1.52220723334193e-34","0.691071745293157","1.35319329210408e-91","0.732645214612287","3.35460820924046e-108","0.309109068855375","1.43344187623991e-15","-0.578619622906908","3.34074039917356e-58","-0.475452721344481","3.06461415475689e-37","-0.0178700857460981","0.652587381443608","-0.78054298846523","1.08745226154215e-131","-0.741444695341697","4.02062438421122e-112","0.0326965843449281","0.410039604693014"
"C16orf7","C16orf7","C16orf7","grey","0.111418755294227","0.0048727242972025","0.115774299092187","0.00343221631290181","0.289786549299884","8.6407074768367e-14","0.194036417678288","8.03098201392752e-07","0.0624617439065598","0.115278402129133","-0.230657810203415","3.86884827489691e-09","0.156790013557674","7.06657910012206e-05","0.213427663947509","5.36166496497467e-08","0.163049084710577","3.55277949006375e-05","0.0214581499173947","0.588798658591495","-0.189996454667726","1.36575807322855e-06","0.337529325314474","1.94373126330167e-18"
"TCL6","TCL6","TCL6","grey","-0.00945847498223662","0.811681325075961","-0.0103663699408854","0.793993423639543","0.0259855179077563","0.512682028778318","0.0034394262071991","0.930960093428489","-0.0228636821337883","0.564618456096404","-0.0571839336664528","0.149414591241938","0.0230528121811253","0.561401481842018","0.0216085339808783","0.586188857753362","0.100505971670019","0.011145509286718","0.0115040731545018","0.771977668351202","-0.0177513328663216","0.654746068241113","0.025732793935662","0.516792164320874"
"SYT6","SYT6","SYT6","grey","-0.148040168700085","0.000177041665517575","-0.300803387830009","8.66924662285534e-15","-0.238802316647162","1.03585915897916e-09","-0.29616083983907","2.3122960092943e-14","-0.281242714528914","4.80325469839308e-13","0.00984991789425589","0.804042775309407","0.143402175248875","0.000282345624443691","0.0637722736136244","0.107831851210379","-0.0575471276745354","0.146842919741074","0.23251835941268","2.87548985188965e-09","0.292350436502016","5.10506725118234e-14","-0.126838654452606","0.00133689173919511"
"SERTAD4","SERTAD4","SERTAD4","turquoise","-0.387410096394083","3.05418290102578e-24","-0.402055419557387","3.80557889717411e-26","-0.530973920701716","1.27617005012523e-47","-0.452389880112198","1.85510985983299e-33","-0.247125009872462","2.56142942336045e-10","0.270630516956455","3.73035332120017e-12","0.0651304835247952","0.100520692581162","-0.121865795910055","0.00206165373666019","-0.388257174022539","2.38410571207855e-24","0.218166366591625","2.65788769293207e-08","0.535572478059052","1.43601855547541e-48","-0.424042750303576","3.4465262477606e-29"
"GOT1","GOT1","GOT1","turquoise","-0.525338441128603","1.77372062030393e-46","-0.794573026360197","1.00290069235671e-139","-0.653443631241227","7.96351279908586e-79","-0.713590840106858","3.19988619773108e-100","-0.637420394373114","6.32992214576393e-74","-0.0698003540511951","0.0783453161019405","0.525437409485699","1.69432792458409e-46","0.227374354056529","6.49132170377057e-09","-0.221242209331181","1.67103618366272e-08","0.706133461271629","2.83536495553587e-97","0.895353059631691","3.00612879500887e-225","-0.307006768109266","2.27290156923796e-15"
"PPP1R9B","PPP1R9B","PPP1R9B","yellow","0.13327559746929","0.000745778375733587","0.0423262831036361","0.28613129176484","0.487039883950555","2.98281083606956e-39","0.264668360269239","1.13521273773762e-11","-0.118487215728811","0.00274295762392601","-0.565796950441896","3.48557660686281e-55","0.310298339301457","1.10258583548066e-15","0.517499841946357","6.35943942157547e-45","0.348422146080312","1.28084154333457e-19","0.205164879780508","1.75454943284058e-07","-0.230262633080867","4.1191916810493e-09","0.644073940992455","6.34233661198361e-76"
"ITPR1","ITPR1","ITPR1","grey","0.0486062355501127","0.220544849356298","0.272312848640505","2.71140192103944e-12","-0.172527044453977","1.19384529580865e-05","0.068371392610331","0.0846636717642038","0.275186827515088","1.56409894654082e-12","0.555521913135646","7.36761210626246e-53","-0.486320470590484","3.99745799847609e-39","-0.521075444303966","1.25701905081039e-45","-0.187731409991511","1.8303580534078e-06","-0.451437761662846","2.6204980457461e-33","-0.160376540148436","4.78025560002581e-05","-0.433745445267883","1.32235150121489e-30"
"AKT3","AKT3","AKT3","turquoise","-0.515074200590286","1.88935365166752e-44","-0.635525756970924","2.29980907234162e-73","-0.705934258664839","3.38897887104188e-97","-0.646791859082844","9.35867749369825e-77","-0.501969245512199","5.84004010050028e-42","0.235634578144285","1.73940771085916e-09","0.155707583422861","7.93825071771928e-05","-0.0926106212247542","0.0193965087244755","-0.344552666924438","3.407325946613e-19","0.422739148798545","5.2984809245528e-29","0.789489715706263","9.62556452264926e-137","-0.529244659313956","2.87688947901524e-47"
"FBXO34","FBXO34","FBXO34","grey","-0.086354686459906","0.0293104863619411","-0.150197581326092","0.000141818395247886","0.0535512786830555","0.177052147044313","-0.0323200582599522","0.415454789746624","-0.22550745068672","8.68169938304205e-09","-0.208323259496514","1.12158611209092e-07","0.194330036877725","7.72357366954564e-07","0.182004307072432","3.77815439995484e-06","0.0674101995721705","0.0891405365932939","0.195624355888915","6.49815795843357e-07","0.122783287139364","0.00190550766708571","0.167279852929659","2.19965360826889e-05"
"HRASLS5","HRASLS5","HRASLS5","grey","-0.129661534590596","0.00103830139049014","-0.0720343045626528","0.0692395376612309","-0.253263125522666","8.84108506129124e-11","-0.131672001125901","0.000864605450438077","-0.0349165813327919","0.378971953497565","0.271692781356746","3.05052294694127e-12","-0.10314197604259","0.00918679213473725","-0.166548596090215","2.39172036441154e-05","-0.21746927454191","2.94988944680967e-08","-0.0173234617277217","0.66254769708746","0.189166367104604","1.52108329550596e-06","-0.26572863645415","9.33256834286653e-12"
"EIF4G1","EIF4G1","EIF4G1","grey","0.0649437130330539","0.101502044249974","0.132093582249078","0.000831775368835589","0.127915756682944","0.00121469445824138","0.164381764256254","3.05869448378306e-05","0.113488144826823","0.004131327996259","0.00416397335854759","0.916464699982945","-0.0394373391281791","0.320327500126951","-0.0603027678540946","0.128418619592482","0.0564007318215361","0.155076722629693","-0.0898066193668249","0.0234057100551264","-0.126990507429273","0.00131900466034142","0.0433159174700102","0.275004788474714"
"C14orf162","C14orf162","C14orf162","turquoise","-0.464947253956157","1.7576865815092e-35","-0.70040110297427","4.52803190254693e-95","-0.554757380767788","1.08919188397611e-52","-0.663354805490916","5.22060787088025e-82","-0.513987523552294","3.06856477151305e-44","-0.0674315743207874","0.0890389528846125","0.350565401813492","7.40596919627708e-20","0.274814709778576","1.68019377367261e-12","-0.270955977912541","3.50768163068682e-12","0.581393945693059","7.12947066267706e-59","0.68905831995405","7.31330797120952e-91","-0.210909437087565","7.73452133497004e-08"
"DNAJB14","DNAJB14","DNAJB14","grey","0.17023185385214","1.56322105235443e-05","0.215332113067581","4.05184896501352e-08","0.0241713577668599","0.54255874213582","0.0886177161903451","0.025311259043053","0.188087382789157","1.74844640297237e-06","0.24576288100549","3.23096905667087e-10","-0.312809225208444","6.31091618680453e-16","-0.286181921085227","1.79458345671812e-13","-0.0200018108942711","0.614344460519627","-0.344997877431484","3.04666749046794e-19","-0.16853585057639","1.90348626823425e-05","-0.151607042531636","0.000122485346407936"
"OLFM2","OLFM2","OLFM2","grey","0.0665739866037081","0.0931882798659464","0.111869925089847","0.00470154431986712","0.0164935017675607","0.677784831045073","0.100850142129536","0.0108703511649376","0.0665918648885681","0.0931002250252774","0.141246181739856","0.000349114718470155","-0.181959053566515","3.79951475940482e-06","-0.151831942958081","0.000119639979786946","0.00621587401480563","0.875579846577554","-0.155863346653636","7.80685322327422e-05","-0.118681604332885","0.00269878086720586","-0.1020235454718","0.00997696464547316"
"SLC25A27","SLC25A27","SLC25A27","turquoise","-0.525444837455784","1.6885135462935e-46","-0.688874826678863","8.52305255546366e-91","-0.645616073482736","2.14666592798484e-76","-0.672265214448278","5.62097929944741e-85","-0.562364710570841","2.12807691489702e-54","0.0975052216163153","0.0138181716482263","0.271683149325866","3.05610515410695e-12","0.068155923028292","0.0856511313907651","-0.245829429172434","3.19462342896629e-10","0.503887088526455","2.56284329647255e-42","0.78091123488089","6.81006773906936e-132","-0.391475905659647","9.24091262472247e-25"
"LOR","LOR","LOR","turquoise","-0.444277718018954","3.39980254136707e-32","-0.647075243485952","7.65732960072388e-77","-0.471705350826139","1.32033449020473e-36","-0.600402763761825","1.19860145896495e-63","-0.474954368183369","3.72549704605821e-37","-0.122620286478938","0.0019324315655332","0.349107617589207","1.07548193904494e-19","0.269691490149621","4.45317707959536e-12","-0.130212683937963","0.000987728645238499","0.563687892655299","1.06211493105547e-54","0.615306272926119","1.27393997004037e-67","-0.156869198406519","7.00649348939179e-05"
"SORCS3","SORCS3","SORCS3","turquoise","-0.487165501973523","2.83394481026845e-39","-0.643552741398757","9.13371248525356e-76","-0.580491729873582","1.18006093175522e-58","-0.650524028747053","6.54834458345325e-78","-0.527054983601236","7.99858395822784e-47","0.0164976865662736","0.677707665487057","0.263914675340057","1.30413648736392e-11","0.20341476183473","2.24150451337613e-07","-0.240115658661628","8.33738365544107e-10","0.560763415845357","4.91389634211024e-54","0.663208672924424","5.82832541082803e-82","-0.27382392376835","2.03198885146809e-12"
"ZDHHC2","ZDHHC2","ZDHHC2","blue","0.512699686813841","5.4395710268985e-44","0.654693467353295","3.20837553428801e-79","0.570326050406894","3.0993374565039e-56","0.677754700693347","7.39674947761846e-87","0.45600365156393","4.95064713390394e-34","-0.0295421336101902","0.456690312901885","-0.257714072981528","4.01570777525814e-11","-0.177006563770465","6.98308599924352e-06","0.133924048617935","0.000702175308087758","-0.507741625700406","4.81848313936789e-43","-0.615208660807359","1.3547772168276e-67","0.288341154358331","1.15977566043441e-13"
"HIVEP2","HIVEP2","HIVEP2","turquoise","-0.536295783693388","1.01530888089482e-48","-0.647288250488747","6.5844456051966e-77","-0.662813310639198","7.8486156935363e-82","-0.652138993686842","2.04757804235181e-78","-0.49413349497778","1.60137644930873e-40","0.142658201294149","0.000303905333017332","0.205160290286279","1.75568169915237e-07","0.00130117005107951","0.973853567892335","-0.303667457142701","4.69115218458628e-15","0.474269994836866","4.8687982037048e-37","0.76084669871017","2.31703477244331e-121","-0.44263463890469","6.06970130549282e-32"
"ATHL1","ATHL1","ATHL1","grey","0.347398561971506","1.66140134379718e-19","0.393383064835555","5.24414930985917e-25","0.347000915723053","1.83760902145951e-19","0.405968386398749","1.135728607198e-26","0.263863351153684","1.31649348533088e-11","-0.0469450417283346","0.236743948915814","-0.163040707218345","3.55611214350383e-05","-0.0885855396987559","0.0253646401192871","0.0874136307310281","0.0273762041477204","-0.29731861274016","1.81347468278584e-14","-0.386642592607034","3.82022719799392e-24","0.175285118006208","8.59490582583227e-06"
"ZC3H12A","ZC3H12A","ZC3H12A","grey","0.100568169911967","0.011095330649863","0.116389450598406","0.00326341202780218","0.253211158955257","8.92213166233729e-11","0.209987630205619","8.83481127860891e-08","-0.0460079535533867","0.246243628611555","-0.233927021452558","2.29302973854366e-09","0.0734173811537678","0.0640500706451567","0.125630718481983","0.00148732960432952","0.226869958448367","7.02355731908813e-09","0.0147301603993768","0.710591074112912","-0.172354699293588","1.21840601776121e-05","0.228521531400644","5.42246278482601e-09"
