"","CorrDisease","PvalDisease"
"MRPS10",-0.401743866329104,4.18729929659368e-26
"SUCLG1",0.132332202285476,0.000813708296655594
"PSMA5",-0.432693063702886,1.8930567443643e-30
"RBBP4",-0.144177247366498,0.000261411135979243
"METTL3",0.138155793787876,0.000470825198998722
"UNKL",-0.222484293345872,1.38279912876681e-08
"PTK2",-0.281493510500596,4.57118761091496e-13
"MYO9A",0.177473958193982,6.59795324748317e-06
"POLR3GL",0.25048643047889,1.43554883819792e-10
"SMARCA5",-0.117507723915002,0.00297574860496518
"GPR180",0.206613408720123,1.43026587461027e-07
"VPS72",0.203365930715436,2.2568062006732e-07
"POLE3",-0.34115607300716,7.95319008791243e-19
"USP47",0.301357583747497,7.70202828966753e-15
"TMC4",-0.128847478183726,0.00111738317391521
"SEMA4F",-0.141769532662185,0.000331672277313699
"C1orf122",-0.216983003817797,3.17171963427556e-08
"COQ9",-0.117739036141048,0.00291920716532398
"FAM40A",-0.232107355354522,3.07096170303708e-09
"NLN",-0.239707801600465,8.92000136469231e-10
"ZNF688",0.192953785759192,9.26925508278844e-07
"PSMC5",-0.135930695062082,0.000581765409116694
"CSTF1",-0.286019174409662,1.85433174172282e-13
"C14orf93",0.260335494285948,2.50512419796775e-11
"CAPN1",0.116127976546544,0.00333421928186004
"GOLGA5",0.156841519356828,7.02744137527286e-05
"GNL2",-0.250082083331956,1.53979247690467e-10
"SNX13",0.237547462363701,1.2730801749734e-09
"ZW10",-0.218381210768034,2.5736780482021e-08
"STX5",0.35624577183538,1.69876477604069e-20
"MMP17",0.158295121805708,6.00364382666185e-05
"UPF2",0.135402508370539,0.000611448130793833
"UROD",-0.286790514837124,1.58741928958833e-13
"CPSF4",-0.205511083280367,1.67113877091399e-07
"NUDCD3",-0.286639702545371,1.63645761139985e-13
"MTO1",0.291915310167176,5.58409053756325e-14
"ASMTL",-0.215267384896937,4.090780316912e-08
"SAFB",0.256519437968157,4.97047081181358e-11
"DPM3",0.236732511956001,1.45460736452313e-09
"ZNF354A",0.139404099957943,0.000417552119760982
"HIST1H2AK",0.158159626874557,6.09276515079445e-05
"MCRS1",0.26748393982113,6.73480298933765e-12
"CRK",0.119302296434912,0.00256202915910968
"TRADD",0.34453678142545,3.42094366113544e-19
"ZNF324",0.160567677398434,4.68059784497578e-05
"MARK3",0.270938723693992,3.51915295805626e-12
"COQ10B",-0.136663603492997,0.000542790620297411
"RNF10",-0.171793476613606,1.30176240667113e-05
"HIAT1",0.265209205515464,1.02737095684121e-11
"PSME1",0.36128071474723,4.49195000373127e-21
"DNAJA3",-0.187323684189089,1.92869856469924e-06
"SLTM",0.300705828439365,8.85144333201674e-15
"DCLRE1A",0.252835845692538,9.52937179295555e-11
"PSMD1",-0.253366534572025,8.68193989451886e-11
"KRTCAP2",0.4645994631286,2.00503583946303e-35
"C3orf19",0.296550784691864,2.13085050090354e-14
"ARHGAP17",-0.162713032574807,3.68881253726306e-05
"RAB10",0.269967604645156,4.22749579856033e-12
"ALS2",0.116656101279693,0.00319261305623546
"ENY2",-0.279085459274622,7.3388781299759e-13
"DDX5",0.13672906105378,0.000539430440988179
"USP22",-0.183438115607683,3.15784890070079e-06
"ASB1",-0.192710450388747,9.57180669020659e-07
"PRPF4",-0.323096144454366,6.06701291797747e-17
"CYFIP2",-0.177775162561455,6.36059499362521e-06
"MRPL24",-0.275890090779975,1.36574076045159e-12
"PIGT",-0.133477102685468,0.000731967244564892
"C14orf166",0.274285444990994,1.85996423594462e-12
"CUL4A",0.321855392494734,8.08624067816432e-17
"KIAA1468",-0.345943879048427,2.40061454322672e-19
"MAGOH",-0.294956016691818,2.97411295896874e-14
"PCCA",0.183622581934567,3.08550766766978e-06
"PIK3C3",0.403241331166632,2.64240736747216e-26
"ICT1",-0.288009284904903,1.24056539053022e-13
"WDR59",0.387807225676349,2.7195874039566e-24
"HMG20A",-0.116319887970106,0.00328211494580911
"ELP3",-0.139941680257763,0.000396387562521876
"DDX10",-0.358907304492365,8.43412604068078e-21
"ERCC5",0.188482819646484,1.6615755888426e-06
"SF3A1",-0.252626150544896,9.88601040994577e-11
"PNKP",-0.118023892394629,0.00285092227080024
"C22orf23",0.353011782834098,3.94255635935403e-20
"GUSB",0.35878411338379,8.71322191700787e-21
"PPP1CA",-0.162587471674154,3.74089389526555e-05
"RPIA",0.242791671104473,5.3361423932753e-10
"PAPSS1",-0.128983518015439,0.00110379224386422
"NOL7",-0.260725684014022,2.33415766608968e-11
"HDAC3",-0.272346526191771,2.694079495513e-12
"PCDHB13",-0.151196437321071,0.000127845065089652
"C21orf33",-0.255961753725953,5.48883502771187e-11
"ARPC1A",-0.416201909939206,4.45167729963738e-28
"DDX46",-0.165642420436646,2.6518528965111e-05
"DENND1C",-0.160637163855786,4.64485765168172e-05
"EEA1",-0.145335908312425,0.000232807352187471
"FOXH1",0.17152311781748,1.34382877103189e-05
"SNX11",0.244215412860375,4.19927156017156e-10
"MTHFR",-0.112326366295418,0.00453390921726627
"HECTD1",-0.240128764837377,8.31928948185966e-10
"GRK6",-0.14260959805787,0.000305366017718565
"ILVBL",0.423907028516087,3.60466442577778e-29
"MAPKAPK3",-0.139943699920517,0.000396309968300488
"ZNF131",-0.121143611523386,0.00219270348273644
"ATRX",0.154397336863665,9.12910203555918e-05
"FXN",0.185674995537637,2.38048998301173e-06
"CFDP1",-0.270403066936371,3.89411599864102e-12
"ARHGEF11",0.29881128261647,1.3235721211418e-14
"CRHR1",-0.236490860222028,1.51311046229815e-09
"MRPS26",-0.115065342535597,0.00363657101746802
"DNAJC9",0.240204916734536,8.21490896401274e-10
"SLC9A5",0.36582390114731,1.32512718875097e-21
"ATRN",-0.312293349216293,7.0805566761088e-16
"C7orf26",-0.109965854409107,0.00546286956584109
"POLR2G",-0.266280888463549,8.42440046153383e-12
"MRPL53",-0.159948094837388,5.01098427816239e-05
"ACTR5",0.161754811367787,4.10430189159676e-05
"KSR1",0.243785837131927,4.51479911183256e-10
"PDCL3",-0.241990077143637,6.10271348799206e-10
"DPM1",-0.251918218346647,1.11888264600861e-10
"GNB1L",-0.348502953243263,1.2547537894912e-19
"ORAOV1",-0.335667578027974,3.06109251777931e-18
"LSM3",-0.425018038454354,2.49525646810974e-29
"DYSF",-0.115790291517136,0.0034277292709572
"PIGO",0.248415060894692,2.05310585350944e-10
"NOB1",0.12406852510686,0.00170495743903374
"TMEM126B",-0.283649100543727,2.98044676193069e-13
"PSMA3",-0.360572007376866,5.42469208184476e-21
"P4HB",0.173590987249586,1.05235001290029e-05
"SDCCAG8",-0.112878600776067,0.00433832417248175
"ATP9B",0.185854901766713,2.32665311433311e-06
"ANKRD17",0.138472209334716,0.000456753564576687
"PSMF1",0.120078146018878,0.00239999172105879
"PLAA",-0.428707163136294,7.28416590091866e-30
"NCOA4",0.290359674748884,7.68530703876502e-14
"HARS",-0.324431655505772,4.44659315102782e-17
"ARPC5",-0.302778276389869,5.68062756966586e-15
"NONO",0.252981963992841,9.28831257887204e-11
"HERC4",-0.115751776736051,0.00343854452287428
"GRSF1",-0.231681638488193,3.28702364486645e-09
"PRIMA1",0.257270664167072,4.34710850890312e-11
"PIAS3",0.324610399842923,4.26496129185111e-17
"SCNM1",0.290901450731726,6.87781320902962e-14
"POMT1",0.113689376948401,0.00406498025963323
"GALNS",0.115069430448706,0.00363536170449167
"RBBP7",-0.175258529722399,8.6223850493596e-06
"KIAA1432",-0.125190299230785,0.0015459447891951
"RABL2A",-0.197118958130329,5.31528242272514e-07
"VPS25",-0.315074386020568,3.7974916329588e-16
"AQP2",-0.219684422314335,2.11558932264451e-08
"PPP2R5D",0.116591609478714,0.00320960718347266
"C15orf24",-0.274570266975449,1.76100218203202e-12
"H2AFY",-0.264419144385371,1.18855535926502e-11
"FUK",0.500105650232517,1.29366987308632e-41
"SYDE1",0.159991391568438,4.98719809784715e-05
"SSSCA1",-0.314816692216015,4.0242793054134e-16
"AANAT",0.201298376728079,3.00561033927773e-07
"UFD1L",0.152779170326361,0.000108324566111416
"NDOR1",0.174100055256757,9.9044255340162e-06
"C18orf25",0.193807603009984,8.27865908089905e-07
"RNF34",-0.198680834546746,4.30146138914614e-07
"PSMD10",-0.341729843421185,6.89719929374563e-19
"BCS1L",-0.127794352006387,0.00122793399582868
"ANAPC10",-0.306755367955193,2.40111829813275e-15
"RBMS3",0.265616136437292,9.52897196243842e-12
"UTP11L",-0.35905831427179,8.10401456042422e-21
"FBXO4",-0.180782242944453,4.39731655032839e-06
"NANOS3",0.191475221417904,1.12597793758854e-06
"ZNF18",-0.373854928335741,1.45918197700552e-22
"USP21",0.257132107431611,4.45603351295745e-11
"DUT",0.111714586101465,0.00475985910698563
"C5orf15",0.115059169024291,0.00363839799741498
"RAB4A",-0.222057777827847,1.47587329960556e-08
"GTF3C5",0.392088305558293,7.70699769981536e-25
"C8orf76",0.108278763878289,0.00622834047239375
"FAM73B",0.123624117884068,0.00177200168986178
"PMPCB",-0.135258090131759,0.000619805452533264
"C2orf29",-0.14379826802513,0.000271458921977919
"MRPL11",-0.22382674345202,1.12549908792927e-08
"RAB5A",-0.281324629772152,4.72621540422273e-13
"NARS",-0.29178309482069,5.73818653616071e-14
"CLK2",0.336427458374708,2.54409872027226e-18
"TRO",-0.244074888572738,4.30004803762402e-10
"TRIAP1",-0.10310118183733,0.00921460404715006
"STX16",0.191711177195109,1.09166952114229e-06
"GAN",-0.117815918012375,0.00290063204042966
"DMTF1",0.250407342861652,1.4553815727374e-10
"C20orf30",-0.115392880725186,0.00354082513807701
"MAEA",-0.334074303319176,4.50412728131425e-18
"TRIM24",0.135793628339904,0.00058933686707227
"PSMA1",-0.399065608224544,9.48401317069415e-26
"TRIP12",0.251416061901682,1.22129538700234e-10
"CTDP1",0.111762162286296,0.00474192984050009
"CEP57",0.165866117920629,2.58524958575967e-05
"SNRPB2",-0.318357059214883,1.80484991527156e-16
"DNAJA2",-0.12102422531867,0.00221508723453386
"C14orf28",-0.187548363215365,1.87389793584704e-06
"PDE4A",-0.189310273006671,1.49299357267551e-06
"SLC16A11",0.227657886042431,6.20954588458053e-09
"SUPT4H1",-0.181253658894043,4.14777789519294e-06
"MRPL45",-0.29399225766247,3.63436479338331e-14
"CDK3",0.173479064712595,1.06644670912947e-05
"WDR25",-0.207343868001386,1.28949571200774e-07
"LEMD3",0.105281701272565,0.0078288046303289
"SNAPC4",-0.210059050789071,8.74442230849331e-08
"ZMAT5",0.167053141397679,2.25757534071746e-05
"RPP21",0.267383305271351,6.86239167850083e-12
"DMPK",0.261633478699465,1.97929652579055e-11
"GAK",0.269305992207118,4.78807955612389e-12
"TMEM9B",-0.32895198004665,1.53556540035034e-17
"NSFL1C",-0.193099640744507,9.09233178377296e-07
"CHIC1",-0.275030812953875,1.6117845222174e-12
"FIP1L1",0.122088799947624,0.0020226595441953
"ZDHHC5",-0.129939910314419,0.00101246656919745
"TCEB3",0.103641400354258,0.00885231320584496
"PPP2R5A",-0.103849465153459,0.00871619918619774
"SON",0.183518493248298,3.12613028942933e-06
"BAG5",0.280248191960008,5.84258460552288e-13
"C10orf95",0.246149461547486,3.02532596075521e-10
"RARG",0.345292612716737,2.82888803982735e-19
"DNAJB12",-0.206506074074436,1.4521615830755e-07
"ANAPC1",-0.169492441338795,1.7037707727733e-05
"EP400",0.22766468230998,6.20293954048839e-09
"ZNF562",0.254099036677096,7.63194739079305e-11
"PARN",-0.311207666926257,9.01410071507391e-16
"PDCD6IP",0.131641065374011,0.000867061128725491
"MC1R",0.160483743930456,4.72411574355044e-05
"TAS1R1",-0.12851599480078,0.00115114855858526
"ETF1",0.205751820644385,1.61540672145066e-07
"TMEM101",0.263872982105519,1.31416601521319e-11
"EHD2",-0.122347249867437,0.00197831268314014
"LEPREL2",0.250076536562765,1.5412725728259e-10
"ILKAP",0.284123327912707,2.71144377255365e-13
"POLRMT",0.177163955051414,6.85106082649738e-06
"KIAA1191",-0.235615362239964,1.74484590170219e-09
"DYNC1I2",-0.124803331265022,0.00159918992960251
"EIF2C1",-0.266367551960215,8.28995834981138e-12
"MAX",-0.177169318089713,6.84660436241004e-06
"RIMS4",0.216064078348336,3.63580568394886e-08
"STX10",0.31105378066598,9.32716614912043e-16
"SH3PXD2B",-0.143390000077202,0.000282686639977378
"GRIPAP1",-0.272402566611595,2.6654941768124e-12
"VKORC1",0.179284181445494,5.28910395120643e-06
"YME1L1",-0.272946494047245,2.40302101487158e-12
"AASDHPPT",-0.204689085884981,1.87575936066721e-07
"USP7",-0.29048663182308,7.4881236393998e-14
"IKBKG",0.203330147242191,2.26808316350475e-07
"RAVER2",-0.193634623373548,8.47075265837976e-07
"PHF20",-0.112000378661262,0.00465307091217879
"PSMC1",-0.400550825569523,6.03248082931738e-26
"TMEM143",-0.119406321574852,0.00253973878969975
"CDC37",-0.200263310636158,3.46531598164203e-07
"NAT9",0.178636568201587,5.72593455606326e-06
"TMEM11",-0.205906518150385,1.58054431187304e-07
"DMXL1",-0.244206603154975,4.20552125421091e-10
"HMGB1",-0.123460267517619,0.00179732455105285
"ZNF575",0.31761879251188,2.13522807944872e-16
"RRAGA",-0.355171770645034,2.24921373405145e-20
"TBC1D17",0.298638506385373,1.37283629809518e-14
"GTF2F2",0.111776692174968,0.00473646636561769
"KLHL12",0.228112786715373,5.78208726504372e-09
"RNF5",-0.271225087593368,3.33342956813891e-12
"ZNF394",0.134007057373609,0.000696767549919178
"SFMBT1",-0.195926276623859,6.24045750713179e-07
"NCOR1",-0.353671560001204,3.32294733195963e-20
"FAM48A",0.270162034230062,4.07533119407216e-12
"GLIS2",0.213719833639582,5.13700663713474e-08
"GPR137",0.220696129158637,1.81544949041779e-08
"HTATSF1",-0.232553741843634,2.85923888087444e-09
"PRKAR1B",0.280901615109584,5.13749103001258e-13
"C9orf78",0.141381581547105,0.000344521771179914
"SRP68",-0.289819275268564,8.5831491365523e-14
"MAP1LC3B",-0.252233891704971,1.05884224992017e-10
"LSM12",-0.136591618465239,0.000546508333555323
"THUMPD2",0.226869043865708,7.02455980022155e-09
"TMCO1",-0.10592515692762,0.00745710559272838
"SF3A3",0.119986460844127,0.00241864024213268
"ATF6",-0.164566791979036,2.9954828331942e-05
"RAD17",-0.243195804966362,4.98606783110685e-10
"CCDC86",0.304105485630433,4.26805033596682e-15
"C21orf88",0.161278915666826,4.32675744279451e-05
"SLC25A11",-0.137932289179998,0.000481006916163988
"ZNF630",-0.271244469965212,3.32121141284636e-12
"NVL",-0.148906330037087,0.000162014007081451
"SSB",-0.315153227730143,3.73065096404155e-16
"COG3",0.128664029282581,0.00113595494076739
"VAC14",0.160338810473245,4.80016334633105e-05
"SERINC5",0.136663813624411,0.000542779802415831
"BTF3",0.130957106896136,0.000923029449353079
"EXOC4",-0.207900811768183,1.19124788600083e-07
"SNRPD2",-0.245042745577626,3.6509595903772e-10
"RRAS",0.302633279639013,5.86034172992618e-15
"OXNAD1",-0.214485260248496,4.59075626120759e-08
"MYNN",0.24944883491194,1.71804044245453e-10
"C19orf39",0.154749130599664,8.79381481308891e-05
"XRCC6",-0.309323459953098,1.36732957445642e-15
"STARD9",0.201925904597889,2.75613918008213e-07
"HBXIP",-0.154039122766234,9.48286163134102e-05
"NSUN5",-0.104258705237034,0.00845391101532074
"CSTF2",-0.140967898189352,0.000358734430254959
"MPV17",-0.168680352545357,1.87195288748138e-05
"ADIPOR1",-0.142297473047132,0.000314903806426275
"CAD",0.146195325114017,0.000213513395973118
"ZSWIM5",0.21898157752014,2.35182646849097e-08
"SHARPIN",0.163292745688929,3.45713315330865e-05
"PCYT1B",-0.105309258647505,0.00781255255293984
"CPSF3",-0.311593566050938,8.27374069018506e-16
"PRPSAP1",0.139749007117797,0.000403855405943305
"CHERP",-0.124668900163099,0.00161807774065906
"CYP2D6",0.154747810138052,8.79505133119469e-05
"RANBP10",0.147743010470161,0.000182491765430045
"ARMCX6",0.354008557042197,3.04458914414882e-20
"IER3IP1",-0.193579587504625,8.53276275662477e-07
"STX6",-0.334118351670026,4.45642446232499e-18
"ZFP62",0.158770224085959,5.70077945225885e-05
"FAM103A1",-0.155872144107889,7.79949348218477e-05
"QSER1",-0.310006757380479,1.17598704913964e-15
"ARFIP2",-0.111559401959246,0.00481876708223256
"KIAA0226",0.210916539942881,7.72658055994169e-08
"ADPRHL2",0.144657552234171,0.000249176505487815
"PPM1G",0.147251851543357,0.000191846311029067
"TPR",0.129932038565659,0.00101318888128561
"RPUSD2",-0.110796508214823,0.00511804248467676
"PLEKHJ1",-0.367719587646443,7.91619374114377e-22
"POLM",0.258042475496867,3.78629043010199e-11
"GATAD2A",0.285131528209647,2.21617207120309e-13
"CSDE1",-0.211874088705114,6.72519894972043e-08
"ATAD1",-0.222269209786282,1.42900023872907e-08
"QRICH1",-0.228871534600105,5.13185545759302e-09
"XPO5",0.116570474232641,0.0032151943631834
"C11orf48",-0.111541769640961,0.00482550178631482
"ZDHHC7",0.316531451557322,2.73273027153689e-16
"C6orf165",0.104981094773089,0.00800806105259718
"DUSP3",0.319940214483733,1.25662930000412e-16
"DDX19B",-0.248850979802201,1.90469479390874e-10
"BIRC6",-0.16172585852575,4.11752046515815e-05
"POLD4",0.195136959503926,6.93589117139367e-07
"PRB4",-0.208499891206301,1.09364043870262e-07
"RNF139",0.14297614356091,0.000294509980717903
"GTPBP4",-0.410955012267974,2.37609058080743e-27
"ZMYM4",-0.38633499427869,4.1780188307656e-24
"C16orf61",-0.240043494529682,8.43770024988994e-10
"EPRS",0.119044383578625,0.00261806632433194
"C6orf203",0.257570122586733,4.12049594222262e-11
"POLDIP2",-0.234171302225944,2.20444100733692e-09
"RBX1",-0.287249793197041,1.44678481197246e-13
"GPR27",-0.144041290417086,0.000264975026403762
"RBMS2",0.186481365699438,2.14813943591002e-06
"ALG3",0.113439797228031,0.00414741391855994
"EIF4G2",-0.17141536441051,1.36095254244025e-05
"VPS39",0.188498347778402,1.65825020775919e-06
"STK25",-0.303295479039164,5.08259090716642e-15
"PPP6C",0.218530303417111,2.51676457045856e-08
"CCDC9",0.35087803425299,6.83478534534065e-20
"CCDC94",0.115672044230574,0.00346103257309272
"ADRA1B",0.135952787615824,0.000580553522470018
"MFSD5",0.118217172787108,0.0028054215867307
"PRPF18",-0.152462143227555,0.000111994521624282
"HGS",0.252146437686825,1.07515368054932e-10
"MMP15",-0.306555246589616,2.50823830499929e-15
"PAF1",0.16294170588462,3.59572086306184e-05
"CBX3",-0.105923824019907,0.00745785895344554
"ERCC6",-0.175997260390586,7.8892170854894e-06
"LRRC45",0.327132698655939,2.36070644645546e-17
"FBXO18",0.434102102625632,1.17061901656151e-30
"RNF185",-0.119988975547451,0.00241812699838007
"TFG",-0.183325706698029,3.20272459639963e-06
"MUC8",-0.237987897687046,1.18435202654819e-09
"BRD9",-0.35119173047514,6.30536166831256e-20
"COQ7",-0.285432884473611,2.08617870354735e-13
"C17orf49",-0.308465798781261,1.65123648782857e-15
"TSEN2",-0.217386004977888,2.9867795542954e-08
"TXNL4B",0.10803931259006,0.00634446041277544
"RECQL4",0.238834118327426,1.030444381141e-09
"SENP2",-0.35202110370281,5.09266950106782e-20
"FAM104A",-0.108908485815801,0.00593201949783219
"CKAP5",-0.167367463111389,2.17765070648675e-05
"SYF2",0.186079485335841,2.26108200729137e-06
"FSD1",0.222945272352846,1.28860320452111e-08
"SDF2",0.271098099930176,3.414574098609e-12
"SLC41A1",-0.133472795907148,0.000732259934902382
"POU2F1",-0.1558751748528,7.79695954898574e-05
"OCRL",0.200267768977849,3.46319783772108e-07
"TBL2",-0.170096719920344,1.58805554415808e-05
"CREB3L4",0.107677528073601,0.00652359378938942
"DDX27",-0.118887433915771,0.00265271184978444
"C19orf29",-0.376256007656425,7.45396721383397e-23
"KIAA1429",0.318517808682861,1.7398770965462e-16
"EXOSC4",-0.177171783255881,6.84455683892607e-06
"LGALS7",-0.15859436974633,5.81115856414163e-05
"DNAJC8",-0.116416049238468,0.00325628623705444
"RNF146",0.280128335554422,5.98183187141928e-13
"SETD2",0.190393006800802,1.29704136653011e-06
"MIER2",0.26722648919139,7.06593373680701e-12
"SEC24B",0.388383039156883,2.29781607292799e-24
"POLD3",0.297113896084081,1.89324298026078e-14
"P2RX5",0.293988639048091,3.63709647208659e-14
"ADAR",-0.256203856882732,5.25762585279814e-11
"SNRPC",-0.207178836308493,1.32007997143364e-07
"BTRC",-0.173063370605609,1.12039458140107e-05
"C7orf28B",-0.139241355584263,0.000424164096048345
"ARMC8",0.11788220187947,0.00288470392302378
"ACBD3",-0.240803950956899,7.4370871370333e-10
"DAP3",-0.36692445771029,9.82978997925931e-22
"PRLH",0.194249488686898,7.80676014805406e-07
"ZNF706",0.109628670697103,0.00560871446597991
"RNGTT",0.230358258909048,4.05720817542052e-09
"IK",-0.153247463427936,0.00010311007902881
"CLNS1A",-0.195392547291883,6.70292739877548e-07
