"","Gene","modulesA1"
"4937","ZNF343","grey"
"4938","RUFY1","blue"
"4939","NUDT8","grey"
"4940","MAN2C1","grey"
"4941","DENR","turquoise"
"4942","NFYB","grey"
"4943","PUS7L","grey"
"4944","ZNF436","turquoise"
"4945","PRKACA","turquoise"
"4946","ABCB6","brown"
"4947","PROP1","grey"
"4948","ZNF263","grey"
"4949","CCNE1","turquoise"
"4950","CHKA","grey"
"4951","CCNL2","grey"
"4952","POLR1C","grey"
"4953","USP35","yellow"
"4954","BCORL1","yellow"
"4955","UBE2O","grey"
"4956","ANKRD49","blue"
"4957","NIT1","turquoise"
"4958","RPS10","grey"
"4959","CDK5","red"
"4960","MCFD2","red"
"4961","EPB41L1","grey"
"4962","DHRSX","grey"
"4963","ETFA","grey"
"4964","IRF7","grey"
"4965","SNX4","turquoise"
"4966","PPIE","grey"
"4967","GRB2","turquoise"
"4968","F12","grey"
"4969","ARL1","turquoise"
"4970","DPH2","turquoise"
"4971","YKT6","brown"
"4972","RRS1","grey"
"4973","LGI1","grey"
"4974","NCBP1","brown"
"4975","SPSB3","grey"
"4976","PPP2R4","yellow"
"4977","RPL10L","grey"
"4978","NUCKS1","grey"
"4979","CRAMP1L","grey"
"4980","BOP1","yellow"
"4981","FOXC2","grey"
"4982","PSME4","grey"
"4983","POP4","turquoise"
"4984","NUDT1","grey"
"4985","SNX7","grey"
"4986","ZNF704","grey"
"4987","AATF","brown"
"4988","NBEAL1","grey"
"4989","C20orf24","magenta"
"4990","PRCC","yellow"
"4991","AP3M2","turquoise"
"4992","ZNF398","brown"
"4993","ANKS1A","grey"
"4994","TRPV2","turquoise"
"4995","SLC38A6","grey"
"4996","SLC8A3","grey"
"4997","PCYT1A","grey"
"4998","TICAM1","yellow"
"4999","C9orf40","magenta"
"5000","RRN3","grey"
"5001","CEP63","grey"
"5002","LLGL2","grey"
"5003","C9orf102","grey"
"5004","GPR25","grey"
"5005","CNTNAP1","red"
"5006","SAAL1","grey"
"5007","TTC19","turquoise"
"5008","GBF1","grey"
"5009","KIAA0141","grey"
"5010","GALNT1","grey"
"5011","CDR2L","grey"
"5012","CC2D1A","brown"
"5013","PTPRE","grey"
"5014","PSMD14","turquoise"
"5015","SULT1A2","grey"
"5016","FKBP9","grey"
"5017","MAML1","brown"
"5018","DGKI","turquoise"
"5019","TCF4","grey"
"5020","IMPA1","grey"
"5021","SLC35A4","grey"
"5022","NKTR","grey"
"5023","INTS3","grey"
"5024","COPA","grey"
"5025","SP140","grey"
"5026","BIVM","grey"
"5027","ADAM23","red"
"5028","BRSK2","grey"
"5029","NUP93","turquoise"
"5030","DISP2","grey"
"5031","TMEM147","yellow"
"5032","GRN","black"
"5033","C6orf125","grey"
"5034","CCDC84","grey"
"5035","EWSR1","grey"
"5036","MAPK1","grey"
"5037","DDX21","grey"
"5038","DGCR2","grey"
"5039","FBXO25","grey"
"5040","SCRN2","grey"
"5041","CAPN3","grey"
"5042","CIZ1","brown"
"5043","ANXA7","grey"
"5044","BET1L","brown"
"5045","ETV6","grey"
"5046","C8orf55","grey"
"5047","ICOSLG","grey"
"5048","DEPDC5","turquoise"
"5049","CNDP2","grey"
"5050","ARF3","turquoise"
"5051","WBP4","turquoise"
"5052","DBF4","grey"
"5053","MYO15B","grey"
"5054","KIAA0195","grey"
"5055","KLHL4","grey"
"5056","MLLT10","grey"
"5057","PDCD11","turquoise"
"5058","PTPN11","turquoise"
"5059","NRP2","grey"
"5060","ZNHIT3","turquoise"
"5061","AVPI1","grey"
"5062","PTPDC1","grey"
"5063","RIOK1","turquoise"
"5064","PDCD4","grey"
"5065","VPS37D","yellow"
"5066","RASSF1","brown"
"5067","CEP170","grey"
"5068","TMEM40","grey"
"5069","BNIP1","grey"
"5070","GLRX5","magenta"
"5071","KCTD6","purple"
"5072","GSR","turquoise"
"5073","VGLL4","grey"
"5074","LRRFIP2","grey"
"5075","WDR60","grey"
"5076","HNRPDL","grey"
"5077","LEPRE1","green"
"5078","SLC37A4","grey"
"5079","PPP2R2D","red"
"5080","EIF4A1","grey"
"5081","SF1","grey"
"5082","RAP1B","grey"
"5083","PAPOLG","grey"
"5084","FDX1","grey"
"5085","TNNC2","grey"
"5086","NEK4","brown"
"5087","NMNAT3","grey"
"5088","STK32A","grey"
"5089","DDX1","turquoise"
"5090","RAP2C","grey"
"5091","DCTN1","pink"
"5092","C20orf26","grey"
"5093","CDC42EP2","grey"
"5094","GPR68","grey"
"5095","EGLN1","brown"
"5096","SMPD1","grey"
"5097","KIAA0913","green"
"5098","PDAP1","grey"
"5099","C7orf11","grey"
"5100","UBTF","grey"
"5101","ANK1","grey"
"5102","HIC2","grey"
"5103","KLHDC3","magenta"
"5104","RG9MTD1","turquoise"
"5105","UCK1","brown"
"5106","PDRG1","grey"
"5107","BAD","magenta"
"5108","C3orf17","turquoise"
"5109","TDP1","grey"
"5110","AKT1S1","yellow"
"5111","SURF4","brown"
"5112","DCBLD2","grey"
"5113","HIVEP3","grey"
"5114","FBXO15","grey"
"5115","EEF1G","grey"
"5116","C3orf54","turquoise"
"5117","DDB2","green"
"5118","BDP1","grey"
"5119","SPAG9","grey"
"5120","MORC3","blue"
"5121","C17orf80","turquoise"
"5122","MRPS18A","turquoise"
"5123","NDUFS6","turquoise"
"5124","SLC39A4","grey"
"5125","ARHGEF10L","grey"
"5126","RABGGTB","grey"
"5127","BCKDK","turquoise"
"5128","PSMC3IP","grey"
"5129","TMEM107","grey"
"5130","HSBP1","turquoise"
"5131","SEPX1","grey"
"5132","HIVEP1","turquoise"
"5133","PHLDB3","grey"
"5134","CHCHD4","magenta"
"5135","UBE2MP1","red"
"5136","KIF25","grey"
"5137","RILP","grey"
"5138","SCO2","magenta"
"5139","BIN3","grey"
"5140","ZNF250","brown"
"5141","MTA3","pink"
"5142","FBXO42","brown"
"5143","ZFR","brown"
"5144","PHF21A","blue"
"5145","EFNB2","grey"
"5146","LETM1","turquoise"
"5147","IFRD2","brown"
"5148","BBS5","turquoise"
"5149","PCDHA11","grey"
"5150","FAM98C","magenta"
"5151","IDH3B","magenta"
"5152","POLG","brown"
"5153","MFRP","grey"
"5154","FUBP1","grey"
"5155","MRPL35","turquoise"
"5156","SH3GLB1","brown"
"5157","C1orf21","red"
"5158","RNF25","grey"
"5159","PIGQ","grey"
"5160","GGA2","blue"
"5161","TRIM52","grey"
"5162","SCARA5","grey"
"5163","PBX1","grey"
"5164","HELZ","grey"
"5165","CDKN2C","green"
"5166","PRKCA","grey"
"5167","KRT10","grey"
"5168","CYP4X1","grey"
"5169","RBMXL1","grey"
"5170","SAP18","grey"
"5171","GYLTL1B","grey"
"5172","KNTC1","grey"
"5173","KIF21A","turquoise"
"5174","DUSP18","brown"
"5175","GTF3A","turquoise"
"5176","DNMT1","yellow"
"5177","PRKCE","grey"
"5178","APLP2","grey"
"5179","ST3GAL1","grey"
"5180","UBAP1","brown"
"5181","GPT","grey"
"5182","CCDC96","turquoise"
"5183","GCLC","grey"
"5184","PLAG1","grey"
"5185","TEX264","yellow"
"5186","KCTD5","grey"
"5187","PARL","turquoise"
"5188","C6orf108","grey"
"5189","MAP4K2","grey"
"5190","STOML2","magenta"
"5191","MPP5","grey"
"5192","SLC35B2","grey"
"5193","BTN2A1","grey"
"5194","AKAP1","grey"
"5195","CCDC99","grey"
"5196","NEIL1","blue"
"5197","GPR150","grey"
"5198","KIAA0247","grey"
"5199","CCNDBP1","turquoise"
"5200","PRKAR2A","grey"
"5201","C8orf58","green"
"5202","ZNF721","grey"
"5203","NDUFS8","yellow"
"5204","LUC7L","grey"
"5205","MPDZ","grey"
"5206","MRPS17","magenta"
"5207","KIAA1033","blue"
"5208","MORN2","turquoise"
"5209","ABCC5","grey"
"5210","OR10C1","grey"
"5211","ACAD9","turquoise"
"5212","KIAA0368","grey"
"5213","THSD1","grey"
"5214","DEAF1","grey"
"5215","TNKS","grey"
"5216","SLC43A2","grey"
"5217","RHOG","green"
"5218","LDHD","grey"
"5219","PHKB","turquoise"
"5220","PMS1","grey"
"5221","ADAM9","grey"
"5222","EXOSC6","grey"
"5223","JMJD1C","grey"
"5224","NDUFB10","turquoise"
"5225","MSH2","turquoise"
"5226","CDC42BPB","turquoise"
"5227","SEC22A","grey"
"5228","SP100","turquoise"
"5229","ATG7","turquoise"
"5230","AQR","turquoise"
"5231","AMT","grey"
"5232","LRFN3","turquoise"
"5233","PCYT2","grey"
"5234","SMAD2","grey"
"5235","RAD50","grey"
"5236","DHODH","grey"
"5237","LYSMD2","turquoise"
"5238","PSMD13","turquoise"
"5239","FNTB","grey"
"5240","TAF3","grey"
"5241","PTPRJ","grey"
"5242","CDK5RAP3","blue"
"5243","PIN4","grey"
"5244","COX17","grey"
"5245","C21orf59","grey"
"5246","SMUG1","turquoise"
"5247","MFN1","grey"
"5248","FAH","grey"
"5249","PITPNM2","turquoise"
"5250","SEPHS2","turquoise"
"5251","UCN","grey"
"5252","WDR55","brown"
"5253","MANBAL","turquoise"
"5254","CENPB","grey"
"5255","MRPS27","turquoise"
"5256","USP1","blue"
"5257","MORF4L1","turquoise"
"5258","PML","grey"
"5259","PRPF38B","brown"
"5260","PARS2","yellow"
"5261","FUNDC2","turquoise"
"5262","RUSC2","yellow"
"5263","TYRO3","grey"
"5264","SNX1","grey"
"5265","GPR135","grey"
"5266","TBC1D14","green"
"5267","BLM","grey"
"5268","PLXNB2","blue"
"5269","NKRF","red"
"5270","YIF1B","grey"
"5271","SNX8","turquoise"
"5272","RFC4","grey"
"5273","TMEM116","grey"
"5274","WDR26","grey"
"5275","GALNT2","grey"
"5276","SAMM50","turquoise"
"5277","VPS37B","grey"
"5278","USP48","grey"
"5279","MARCH2","grey"
"5280","AP4B1","turquoise"
"5281","PAK4","brown"
"5282","BRP44L","turquoise"
"5283","ZNF264","grey"
"5284","SRPRB","turquoise"
"5285","CYC1","turquoise"
"5286","TRIM33","grey"
"5287","PPP1R9A","grey"
"5288","FES","grey"
"5289","YPEL5","grey"
"5290","GPR114","grey"
"5291","UFM1","grey"
"5292","OBSCN","grey"
"5293","RFWD2","turquoise"
"5294","SEC24A","blue"
"5295","E4F1","grey"
"5296","ASNSD1","grey"
"5297","LARS2","grey"
"5298","MAPK8IP1","grey"
"5299","COMMD10","grey"
"5300","COMMD7","red"
"5301","DDX18","turquoise"
"5302","LRRC18","grey"
"5303","CTSF","grey"
"5304","ING1","brown"
"5305","RUVBL1","turquoise"
"5306","SCFD2","turquoise"
"5307","POLR2D","grey"
"5308","BCL7B","yellow"
"5309","AARS","grey"
"5310","PIGH","grey"
"5311","NFIB","turquoise"
"5312","RBM17","blue"
"5313","SSH1","grey"
"5314","CYLD","grey"
"5315","MAPRE2","turquoise"
"5316","YIPF4","blue"
"5317","POP7","turquoise"
"5318","PAPD4","grey"
"5319","SLITRK2","yellow"
"5320","FH","turquoise"
"5321","TMEM99","grey"
"5322","UHRF2","brown"
"5323","RIOK2","grey"
"5324","GLA","grey"
"5325","PPP2R5B","turquoise"
"5326","PNN","grey"
"5327","TSR1","grey"
"5328","ZNF281","grey"
"5329","ZNRF1","grey"
"5330","NTHL1","red"
"5331","DEGS1","grey"
"5332","SNAPC2","blue"
"5333","DLX3","grey"
"5334","ABL2","grey"
"5335","ZCWPW1","grey"
"5336","PORCN","red"
"5337","RPL18","grey"
"5338","MUC5B","grey"
"5339","MDC1","grey"
"5340","MRPS16","grey"
"5341","ZC3H10","brown"
"5342","FBXO17","brown"
"5343","CORO7","grey"
"5344","HIST1H3G","brown"
"5345","PCGF5","grey"
"5346","SPAST","grey"
"5347","CD320","green"
"5348","ANAPC13","grey"
"5349","CBL","brown"
"5350","ZNF438","grey"
"5351","WDFY1","blue"
"5352","ANKHD1","grey"
"5353","CNNM4","grey"
"5354","TXN2","pink"
"5355","SFI1","grey"
"5356","KRTAP2-1","grey"
"5357","ARHGAP4","black"
"5358","MAPK6","turquoise"
"5359","ZFYVE19","yellow"
"5360","SNX2","grey"
"5361","PFDN4","grey"
"5362","NUP85","grey"
"5363","GPR37L1","green"
"5364","SCARF2","grey"
"5365","C1GALT1C1","grey"
"5366","C1orf85","grey"
"5367","BICD2","grey"
"5368","RECK","blue"
"5369","HIATL1","blue"
"5370","MAPK3","blue"
"5371","LDOC1L","grey"
"5372","DUS3L","grey"
"5373","SMG6","green"
"5374","VTI1B","turquoise"
"5375","BRD2","grey"
"5376","DTYMK","green"
"5377","ARHGEF4","grey"
"5378","SAP30BP","grey"
"5379","DNM2","green"
"5380","RGL1","grey"
"5381","ZNF598","grey"
"5382","LZIC","grey"
"5383","KCMF1","magenta"
"5384","SLC38A3","grey"
"5385","RAB11FIP3","grey"
"5386","CDK9","brown"
"5387","ING4","yellow"
"5388","TCEB2","turquoise"
"5389","SMU1","grey"
"5390","ZFYVE9","grey"
"5391","OSBPL8","grey"
"5392","ABHD14A","grey"
"5393","TM9SF3","blue"
"5394","TMEM33","grey"
"5395","CHMP5","turquoise"
"5396","ZNF506","grey"
"5397","RLF","grey"
"5398","CCAR1","brown"
"5399","EIF2AK3","grey"
"5400","TMEM134","turquoise"
"5401","HIST1H2BI","grey"
"5402","ROCK1","grey"
"5403","AUTS2","grey"
"5404","MAPK11","yellow"
"5405","SF3A2","brown"
"5406","NAPSA","grey"
"5407","RTN4IP1","turquoise"
"5408","ARPC3","turquoise"
"5409","ERICH1","turquoise"
"5410","EZH1","grey"
"5411","GCAT","grey"
"5412","ATG4C","grey"
"5413","KIAA1539","grey"
"5414","PDDC1","grey"
"5415","ADCY6","grey"
"5416","PSPC1","grey"
"5417","CCL21","grey"
"5418","PRMT5","turquoise"
"5419","DUSP15","grey"
"5420","WDR33","grey"
"5421","XRN1","grey"
"5422","GOLT1B","turquoise"
"5423","CACYBP","grey"
"5424","MYH10","red"
"5425","UBL5","turquoise"
"5426","PSMB1","turquoise"
"5427","RPL29","grey"
"5428","SNTB2","grey"
"5429","ZNF496","turquoise"
"5430","GTF2E2","yellow"
"5431","PTPRK","grey"
"5432","HEXB","grey"
"5433","ZRANB1","turquoise"
"5434","ZNF32","brown"
"5435","GNB2","brown"
"5436","CAPN10","grey"
"5437","HEBP1","blue"
"5438","UTS2R","grey"
"5439","EXTL3","grey"
"5440","CHRNA4","grey"
"5441","MGEA5","grey"
"5442","UBE2L6","turquoise"
"5443","SPOCK2","grey"
"5444","JAK1","grey"
"5445","TTLL1","grey"
"5446","RP9","grey"
"5447","CTCF","brown"
"5448","PAFAH2","grey"
"5449","ANKRD12","grey"
"5450","NAB1","grey"
"5451","WDR47","turquoise"
"5452","ELOF1","yellow"
"5453","NDUFB3","turquoise"
"5454","SEC23B","grey"
"5455","PPFIA3","yellow"
"5456","NPEPPS","grey"
"5457","FOLR1","grey"
"5458","GTF2H1","grey"
"5459","TMEM69","grey"
"5460","B4GALT5","grey"
"5461","COG1","turquoise"
"5462","MUT","green"
"5463","GPR19","grey"
"5464","NDUFB7","turquoise"
"5465","NFATC1","grey"
"5466","TCTA","grey"
"5467","CAPN7","grey"
"5468","MTSS1","grey"
"5469","PVRL2","grey"
"5470","RALGPS1","turquoise"
"5471","VPS37C","yellow"
"5472","DHX37","grey"
"5473","HADHA","blue"
"5474","FNBP1","grey"
"5475","CNOT2","blue"
"5476","DHX35","grey"
"5477","TBCC","turquoise"
"5478","CDR2","turquoise"
"5479","CDK8","turquoise"
"5480","NPM1","turquoise"
"5481","CA12","grey"
"5482","CDC34","grey"
"5483","DGAT1","yellow"
"5484","MAN2B1","black"
"5485","FTSJ1","turquoise"
"5486","ZNF524","yellow"
"5487","SRPK1","turquoise"
"5488","MAST4","grey"
"5489","ETFDH","grey"
"5490","RNF168","grey"
"5491","XPOT","grey"
"5492","CD40","grey"
"5493","ZNF707","turquoise"
"5494","TRAM1L1","grey"
"5495","UBE2F","magenta"
"5496","ATP6AP1","turquoise"
"5497","CEP164","grey"
"5498","SERF2","grey"
"5499","SCPEP1","grey"
"5500","MAP3K3","green"
"5501","UBAP2L","grey"
"5502","DUS1L","yellow"
"5503","POLG2","brown"
"5504","PCDHGA8","grey"
"5505","MYO18A","brown"
"5506","ARHGEF7","grey"
"5507","RBBP8","grey"
"5508","RAB43","grey"
"5509","MICAL1","grey"
"5510","DTX3","grey"
"5511","CIB1","grey"
"5512","MAPKAPK5","grey"
"5513","TESK1","yellow"
"5514","DIAPH1","yellow"
"5515","B3GALNT2","grey"
"5516","NRIP1","turquoise"
"5517","SSTR3","grey"
"5518","IDE","grey"
"5519","CANX","grey"
"5520","IFT122","grey"
"5521","OXSR1","grey"
"5522","C6orf120","turquoise"
"5523","ZNF500","brown"
"5524","PCBD2","grey"
"5525","PLA2G6","grey"
"5526","TCF20","grey"
"5527","VPS35","turquoise"
"5528","C8orf56","grey"
"5529","PPP4R1","blue"
"5530","GNB2L1","grey"
"5531","MANEAL","turquoise"
"5532","RHO","grey"
"5533","TCHP","turquoise"
"5534","ATP7A","grey"
"5535","HMX2","grey"
"5536","ILF3","grey"
"5537","POP5","grey"
"5538","THOC1","grey"
"5539","GFOD1","grey"
"5540","CAND1","turquoise"
"5541","C20orf4","yellow"
"5542","ZNF525","grey"
"5543","PACS1","grey"
"5544","ARL6IP5","grey"
"5545","C17orf81","magenta"
"5546","PELO","grey"
"5547","ANKS6","grey"
"5548","CDO1","grey"
"5549","RABL3","grey"
"5550","XPA","turquoise"
"5551","MCCC1","turquoise"
"5552","ACBD6","turquoise"
"5553","TAAR5","grey"
"5554","C19orf6","grey"
"5555","EIF1AX","turquoise"
"5556","AMN","turquoise"
"5557","DDX56","grey"
"5558","ETHE1","grey"
"5559","AZI2","grey"
"5560","SNRPD1","turquoise"
"5561","TUSC1","grey"
"5562","FAM50A","brown"
"5563","KIAA2013","grey"
"5564","PYCARD","grey"
"5565","RAB8B","blue"
"5566","NTAN1","brown"
"5567","SH3BGRL","grey"
"5568","ALG12","brown"
"5569","FKRP","turquoise"
"5570","TM2D2","turquoise"
"5571","RAB36","turquoise"
"5572","TIGD5","grey"
"5573","NT5C","grey"
"5574","VPS33B","turquoise"
"5575","DNTTIP2","grey"
"5576","CSTF3","grey"
"5577","FBXO7","grey"
"5578","GPKOW","turquoise"
"5579","IKBKAP","grey"
"5580","VPS33A","grey"
"5581","RPL26L1","turquoise"
"5582","FADD","grey"
"5583","ZDHHC13","grey"
"5584","PAIP2","grey"
"5585","ERH","turquoise"
"5586","OAZ3","grey"
"5587","COPG","grey"
"5588","TMEM9","turquoise"
"5589","CLK4","grey"
"5590","FBXL4","grey"
"5591","MRPS24","magenta"
"5592","MCEE","turquoise"
"5593","C17orf62","grey"
"5594","MOCS2","grey"
"5595","SRP19","turquoise"
"5596","ABCB10","grey"
"5597","ZBTB43","grey"
"5598","GMPPA","yellow"
"5599","OGT","grey"
"5600","SYNGR1","blue"
"5601","PRMT7","grey"
"5602","PSKH1","grey"
"5603","VBP1","turquoise"
"5604","TMEM127","turquoise"
"5605","C9orf23","turquoise"
"5606","MPP1","turquoise"
"5607","RAD54B","grey"
"5608","CSNK2B","grey"
"5609","LIG1","turquoise"
"5610","TIMM50","turquoise"
"5611","EXOSC8","grey"
"5612","STOX2","turquoise"
"5613","CALM1","grey"
"5614","CHD1L","grey"
"5615","FAM96A","brown"
"5616","ZSWIM3","yellow"
"5617","ZNF157","grey"
"5618","KEAP1","green"
"5619","FOXK2","grey"
"5620","ADD1","grey"
"5621","SYN1","grey"
"5622","ATP1A4","grey"
"5623","MYL6B","red"
"5624","KCNAB2","grey"
"5625","SPG7","turquoise"
"5626","EVI5L","pink"
"5627","XRCC3","grey"
"5628","KIAA1324L","grey"
"5629","ZDHHC17","grey"
"5630","MGAT2","brown"
"5631","NR3C2","grey"
"5632","SH3GLB2","turquoise"
"5633","GPHN","turquoise"
"5634","ATXN2L","grey"
"5635","PDGFC","grey"
"5636","SLC16A2","red"
"5637","ITFG3","grey"
"5638","ZNF664","grey"
"5639","POR","brown"
"5640","KIAA0240","grey"
"5641","GTPBP8","turquoise"
"5642","ALG8","grey"
"5643","AFF4","grey"
"5644","FHL3","yellow"
"5645","KLHDC2","grey"
"5646","PPOX","turquoise"
"5647","DHX8","grey"
"5648","ACTN4","grey"
"5649","COX4NB","grey"
"5650","EGLN2","brown"
"5651","SLC7A6OS","grey"
"5652","SSU72","grey"
"5653","MXRA8","magenta"
"5654","UTP15","grey"
"5655","UBE3B","grey"
"5656","MBD1","red"
"5657","HDDC3","turquoise"
"5658","BIRC2","brown"
"5659","CCDC97","grey"
"5660","ARID1A","brown"
"5661","RPL23AP7","grey"
"5662","ZC3H7A","grey"
"5663","ZNF384","brown"
"5664","PPM1A","grey"
"5665","SRI","grey"
"5666","HYLS1","grey"
"5667","IL18BP","grey"
"5668","ZSWIM1","grey"
"5669","TAPBP","grey"
"5670","RHBDD3","yellow"
"5671","ACAT1","grey"
"5672","FUBP3","grey"
"5673","SLC25A28","brown"
"5674","ATXN3","turquoise"
"5675","WDR70","grey"
"5676","ZNF536","grey"
"5677","PPP2R2A","turquoise"
"5678","ESCO1","grey"
"5679","TRPT1","grey"
"5680","RAB30","grey"
"5681","SSBP1","turquoise"
"5682","PHF15","grey"
"5683","RMND5B","magenta"
"5684","PCBD1","brown"
"5685","ZNF187","grey"
"5686","B3GNT6","grey"
"5687","HDAC10","yellow"
"5688","THOC2","blue"
"5689","PPP1R16A","grey"
"5690","SGCE","grey"
"5691","MRPS11","red"
"5692","FANCL","grey"
"5693","RXRA","grey"
"5694","STK38L","blue"
"5695","CGRRF1","grey"
"5696","GNPTG","turquoise"
"5697","ST13","purple"
"5698","CEACAM21","turquoise"
"5699","MED28","turquoise"
"5700","MRPL3","turquoise"
"5701","RCHY1","grey"
"5702","ROBO1","grey"
"5703","ACADM","grey"
"5704","NUDC","grey"
"5705","ANKRD28","grey"
"5706","TMED8","grey"
"5707","PPIL4","grey"
"5708","TBC1D10B","yellow"
"5709","PFKFB2","grey"
"5710","TMEM136","grey"
"5711","RNMTL1","magenta"
"5712","PIGK","grey"
"5713","PHF3","blue"
"5714","CRTC3","blue"
"5715","RPP14","grey"
"5716","C11orf10","grey"
"5717","PDK2","grey"
"5718","ITPKC","grey"
"5719","SLC25A1","brown"
"5720","CITED4","grey"
"5721","EIF2B4","brown"
"5722","MTRF1L","grey"
"5723","PCNXL3","grey"
"5724","KIAA0907","brown"
"5725","ATG4B","brown"
"5726","RPS15A","grey"
"5727","EXOSC9","turquoise"
"5728","NDUFS7","grey"
"5729","GNE","grey"
"5730","CAB39","turquoise"
"5731","ZNF275","grey"
"5732","MIER1","grey"
"5733","WDHD1","turquoise"
"5734","FNBP4","grey"
"5735","PPP1R11","red"
"5736","NUCB1","grey"
"5737","FOXB1","grey"
"5738","SPATA5L1","grey"
"5739","DCUN1D1","grey"
"5740","PRDX1","grey"
"5741","ZNF222","turquoise"
"5742","RNASEH2A","grey"
"5743","TRAP1","turquoise"
"5744","ZGPAT","grey"
"5745","ASB3","grey"
"5746","HCFC2","grey"
"5747","FRS3","grey"
"5748","PTDSS1","grey"
"5749","SSBP2","grey"
"5750","COG7","grey"
"5751","CLN3","blue"
"5752","TRIM2","grey"
"5753","PFDN5","grey"
"5754","OSBPL9","grey"
"5755","TRIP4","blue"
"5756","CALU","grey"
"5757","C17orf63","turquoise"
"5758","MTX2","turquoise"
"5759","LRRC37B","brown"
"5760","KIAA0100","grey"
"5761","MFI2","grey"
"5762","TTC21A","grey"
"5763","FLAD1","yellow"
"5764","PGLS","yellow"
"5765","PCNP","turquoise"
"5766","WDR46","turquoise"
"5767","PEX10","turquoise"
"5768","ZNF572","grey"
"5769","SNX14","grey"
"5770","SPIRE2","turquoise"
"5771","FBXO3","grey"
"5772","GTF2E1","grey"
"5773","GPR172B","grey"
"5774","CCDC56","turquoise"
"5775","MRPS18B","grey"
"5776","FAM43B","grey"
"5777","GALK1","grey"
"5778","NR2C1","grey"
"5779","DPH5","turquoise"
"5780","CDKN1B","grey"
"5781","ERCC8","grey"
"5782","RPAP1","grey"
"5783","FAM116A","blue"
"5784","ZNF638","grey"
"5785","C11orf74","turquoise"
"5786","RNF7","yellow"
"5787","EIF2B5","grey"
"5788","CD63","blue"
"5789","TRIM68","grey"
"5790","SNAPC3","grey"
"5791","DLG5","grey"
"5792","AGPAT5","grey"
"5793","ODF2","grey"
"5794","DCP1B","green"
"5795","SLC24A6","grey"
"5796","MRPL38","yellow"
"5797","CHMP7","grey"
"5798","CCDC51","turquoise"
"5799","TPK1","grey"
"5800","KLHL15","grey"
"5801","LSM7","grey"
"5802","ZNF236","turquoise"
"5803","SPAG8","grey"
"5804","CCDC59","grey"
"5805","KIAA1244","grey"
"5806","LCE1C","grey"
"5807","PELI2","blue"
"5808","SMARCAD1","blue"
"5809","SH3BGRL2","grey"
"5810","CDK4","brown"
"5811","WDR1","blue"
"5812","KLHL20","grey"
"5813","LGI3","grey"
"5814","MRPL17","grey"
"5815","MTMR9","turquoise"
"5816","TERF2","yellow"
"5817","C6orf136","turquoise"
"5818","CCT3","purple"
"5819","PDZD11","turquoise"
"5820","POT1","grey"
"5821","ARL6IP4","yellow"
"5822","ZNF622","turquoise"
"5823","RAB8A","grey"
"5824","SIPA1L1","grey"
"5825","RHOT2","grey"
"5826","TPP2","grey"
"5827","BBS4","grey"
"5828","TRIM11","grey"
"5829","STX12","turquoise"
"5830","BUB3","blue"
"5831","TOR2A","yellow"
"5832","DDX51","grey"
"5833","C15orf17","turquoise"
"5834","CXXC1","brown"
"5835","PDCD5","grey"
"5836","PSMC2","turquoise"
"5837","SHOC2","grey"
"5838","ARHGEF2","turquoise"
"5839","COPS2","grey"
"5840","PPA2","grey"
"5841","DNAJB9","grey"
"5842","ASB16","grey"
"5843","AFG3L2","turquoise"
"5844","SERPINB8","grey"
"5845","SMARCD1","grey"
"5846","KCNK15","grey"
"5847","MTF1","grey"
"5848","FAM53C","grey"
"5849","TM9SF2","turquoise"
"5850","TUBGCP2","grey"
"5851","KPNA4","grey"
"5852","HLA-DRB5","grey"
"5853","UBAP2","grey"
"5854","SRCRB4D","grey"
"5855","ATG16L2","grey"
"5856","TRPM2","grey"
"5857","BZW1","grey"
"5858","ACN9","turquoise"
"5859","PA2G4","grey"
"5860","RDH13","grey"
"5861","WDR34","grey"
"5862","DDX49","magenta"
"5863","KLHDC8B","grey"
"5864","RAB24","brown"
"5865","MRPS5","brown"
"5866","PDCL","blue"
"5867","ZNF223","grey"
"5868","HMGA1","grey"
"5869","ZNF672","brown"
"5870","LYNX1","grey"
"5871","PRPF8","turquoise"
"5872","BPGM","turquoise"
"5873","DBP","grey"
"5874","EXOSC7","grey"
"5875","EDA","grey"
"5876","SUOX","grey"
"5877","CYB5R1","grey"
"5878","C10orf137","purple"
"5879","SUPT16H","turquoise"
"5880","STX18","grey"
"5881","MAGEA6","grey"
"5882","RAB1B","grey"
"5883","ANKFY1","blue"
"5884","NCKAP1","turquoise"
"5885","COG6","grey"
"5886","C3orf38","grey"
"5887","TMEM70","grey"
"5888","RAB11A","turquoise"
"5889","U2AF1L4","grey"
"5890","C7orf25","grey"
"5891","TTC8","grey"
"5892","XPO6","grey"
"5893","RNF4","pink"
"5894","GOSR1","grey"
"5895","THUMPD3","grey"
"5896","CCDC78","grey"
"5897","BRF1","grey"
"5898","C11orf57","grey"
"5899","PYY","grey"
"5900","FIS1","turquoise"
"5901","NRBP1","red"
"5902","TRAPPC2","grey"
"5903","FBXO46","brown"
"5904","OSBPL5","grey"
"5905","KLHL26","grey"
"5906","C18orf21","turquoise"
"5907","FAM45A","turquoise"
"5908","TAF12","grey"
"5909","PREB","yellow"
"5910","ULK1","grey"
"5911","APH1B","grey"
"5912","LONRF1","grey"
"5913","ATP11B","grey"
"5914","SAT2","grey"
"5915","ZNF527","grey"
