"","CorrAge","PvalAge"
"QKI",0.316920531285152,2.50210280509867e-16
"YAP1",0.33080540644693,9.87856417879295e-18
"ELL2",0.123081399844105,0.00185715373889191
"COPS7A",-0.376402112105686,7.15414158502385e-23
"C1orf50",-0.161555746283238,4.19600376018769e-05
"SGK3",0.263211431007891,1.48376491516648e-11
"MLL3",0.293323485332708,4.1749896140283e-14
"CASD1",0.309680181973042,1.2639063867465e-15
"PTPRZ1",0.300683249537618,8.89414324923935e-15
"ALCAM",0.12560212845513,0.001491071737576
"RPS6KA3",-0.104480467208293,0.00831474230280008
"TMEM128",0.17275506860664,1.16207355311541e-05
"GPM6B",0.256548378318878,4.94491689246077e-11
"PFDN6",-0.178552605053528,5.78503083876299e-06
"CATSPER2",0.326900743783553,2.49324512085869e-17
"HTR7",-0.306068304462083,2.78888473375943e-15
"ZFHX4",0.251335806175268,1.23848876435014e-10
"CALR",-0.216007290082635,3.66654563529754e-08
"RAB32",0.241571519779474,6.54455166879485e-10
"CD2",0.281791745215803,4.30949230435047e-13
"VPS53",-0.180090586426179,4.78955782508016e-06
"CPAMD8",0.142402364309647,0.000311667970190476
"KCTD15",-0.262262261641386,1.76499110078248e-11
"C9orf3",-0.19413335731371,7.92821239727719e-07
"MAP1B",0.171640157438159,1.32546164565698e-05
"IL10RB",0.358204255130538,1.01542162138021e-20
"HLA-DPB1",0.29047576583571,7.50480415119992e-14
"CAMK2D",-0.204426024200693,1.94620107185038e-07
"SYTL2",-0.202158984567507,2.66866110076814e-07
"DHDDS",-0.192926595124139,9.302601196109e-07
"REXO4",-0.209414652451703,9.59335971410447e-08
"MDH2",-0.299172935140486,1.2260037594766e-14
"EXTL1",-0.412370925006059,1.51653355278907e-27
"DNAJC18",-0.233588906694611,2.42137655006363e-09
"PDE8A",0.164439916030465,3.03869288049032e-05
"CASC3",0.172228342497643,1.23671783056249e-05
"STXBP5L",-0.243686693797331,4.59083557769595e-10
"PPP3CB",-0.508616819482804,3.28711928147378e-43
"MYLK",0.235244150337466,1.85320308220569e-09
"TRAF5",-0.218719360847859,2.44634548293537e-08
"SLC25A14",-0.229462196322042,4.67536791196328e-09
"CRYBA2",-0.147620223114106,0.000184789396562372
"TSPYL4",-0.361982332970483,3.72487649172148e-21
"MAOA",0.290606985389671,7.30578172697876e-14
"OXCT1",-0.390720251365984,1.15546470866064e-24
"ALPK1",0.325020105983498,3.87573248596251e-17
"TRAF3IP1",-0.157319671723799,6.67374510422845e-05
"ID2",0.20111965360719,3.08055167724238e-07
"TIMM8A",-0.272378925418835,2.67751679951115e-12
"ANTXR2",0.356104183858028,1.76290918354904e-20
"POU2F2",-0.143205816346879,0.000287892653827183
"SH3GL3",-0.213641836154822,5.19607440226128e-08
"ADAM11",-0.476642206364722,1.92038002955883e-37
"PDXP",-0.54377654317318,2.67795403722338e-50
"CTSB",-0.160714125721721,4.60557387710468e-05
"CTDSP2",0.240108118052469,8.34781144567705e-10
"CHPT1",0.234573419227039,2.06580743345926e-09
"DYNC2LI1",0.131760802348336,0.000857592109238163
"FBXO31",-0.333531016445783,5.13549626141951e-18
"EPHX2",0.265223761106577,1.02461158678257e-11
"CYFIP1",0.102037928638678,0.00996643109909378
"KCND2",-0.474168844796441,5.06499879712205e-37
"SEMA4A",-0.149772265944669,0.000148193511699357
"SCARB1",0.213118877961306,5.60941817242075e-08
"SEPT5",-0.494151284923044,1.58953653459726e-40
"NACAP1",0.177846488911796,6.30559327211489e-06
"UQCRFS1",-0.397956747161658,1.32754400405437e-25
"CLTCL1",0.218736845622004,2.43993008554126e-08
"IFT88",0.250462126947675,1.44161520069843e-10
"MANEA",0.376153606865241,7.67147056696315e-23
"ECM1",-0.11900997638156,0.00262562595711412
"HS3ST1",-0.118474546557368,0.0027458595702187
"TMEM129",0.376125495661911,7.73226858004296e-23
"C12orf44",-0.297271861349614,1.83139566313704e-14
"FTHL17",-0.129284310245104,0.00107428154603973
"CNOT7",-0.181607429514251,3.9694666992933e-06
"NPM2",-0.350014160605044,8.52997222780814e-20
"POLR3A",-0.243580811730389,4.67341701631676e-10
"UROS",-0.251350078461629,1.235414019705e-10
"CD2BP2",-0.163965928963114,3.20540353202719e-05
"TMED5",0.165527882948944,2.68658209024034e-05
"NNT",-0.231845075163119,3.20238392868751e-09
"RAB31",0.383230284822617,1.02592069800506e-23
"RPS27L",0.37918794136803,3.25724000517384e-23
"NBPF15",0.431159787951439,3.18569675915763e-30
"RAB1A",-0.130298269845233,0.000980082664305406
"CABP1",-0.180432414720428,4.59170245207331e-06
"RAB6B",-0.362188484658057,3.52516085596555e-21
"BRI3",-0.153088591073683,0.000104852056889541
"MPP2",-0.462485182456759,4.44960918180008e-35
"FBN1",0.39147677395137,9.23853720990466e-25
"RCN2",-0.323039593709197,6.14715714771005e-17
"NDUFV2",-0.26149481330099,2.02987125019527e-11
"MFNG",0.354666627829539,2.5656809783455e-20
"USP53",0.179915169908724,4.89422877346694e-06
"FYCO1",0.447932660581989,9.25928586093632e-33
"VEGFC",0.145922584989558,0.000219467896396475
"BSN",-0.505425727137351,1.31857953366845e-42
"GRM3",-0.231440276530814,3.41600523423462e-09
"TRIM56",0.246233303955508,2.98243833768081e-10
"NUAK1",-0.365920450550699,1.29091656152063e-21
"PLEKHA1",0.144171956430421,0.000261548986676806
"ERBB3",0.12562354805205,0.00148826732612754
"ANKRD11",-0.319257314194894,1.46941764766597e-16
"DCAKD",-0.166353834067788,2.44549890756581e-05
"PICALM",0.279732729466177,6.46490522710782e-13
"CLN5",0.398666216760129,1.07068755747903e-25
"PGK1",-0.275573049879642,1.45191218597157e-12
"COX5A",-0.407484455604961,7.07826920186042e-27
"PTTG2",-0.226221991493096,7.76971386413008e-09
"CLPB",-0.23201588584469,3.11618859387391e-09
"NPIP",0.118774042341255,0.00267800180191807
"B4GALT4",0.301468635099506,7.52136929118965e-15
"RQCD1",-0.377368781107821,5.44955468666633e-23
"ST6GALNAC2",0.31484427937565,3.99937805454148e-16
"TCP1",-0.282708560632661,3.59356997416525e-13
"ZNF83",0.253746474658363,8.1208586361096e-11
"TERF2IP",-0.256698315537448,4.81456374562551e-11
"SLC35C1",-0.367110896537453,9.34373546150857e-22
"UBQLN1",0.123843646198303,0.00173858667950416
"CMAS",-0.320272402022885,1.16438524536062e-16
"RABGAP1L",0.109553011446183,0.00564191758872151
"CRTC2",-0.135589700324242,0.000600771199270635
"DNAH7",0.148195866650199,0.000174247381223123
"ZNF678",-0.122759057446148,0.00190948797729018
"PPP1R1A",-0.109016310280707,0.00588257227393903
"MAFG",-0.4227354462319,5.30494258171771e-29
"RHEBL1",-0.365295787518324,1.52870559368315e-21
"EHD4",0.338641107270372,1.47982190665145e-18
"TUBG2",-0.37073961334029,3.45927953605595e-22
"CCNB3",0.14824055607595,0.000173453023212884
"CACNA2D3",-0.367179223863034,9.17160897381392e-22
"CSRP2BP",-0.280114100233739,5.99858465027111e-13
"SPTAN1",-0.208645106232069,1.07117000517654e-07
"H3F3B",0.371663230702398,2.68082733805822e-22
"SEMA3B",0.259587715845141,2.86761416068922e-11
"EIF4E",-0.266710250629876,7.77857102630892e-12
"BCL2L1",-0.156272133873285,7.47170045546182e-05
"PTPN2",0.12437794764655,0.00165966047838811
"CUL7",-0.266419728361986,8.21003033044103e-12
"AKAP13",0.321888245111304,8.02509909442307e-17
"ABHD4",0.222079229370672,1.47105054081277e-08
"ANXA4",0.603510864280433,1.85046357033523e-64
"PIGZ",-0.198590585643736,4.35458571229123e-07
"PYGO2",-0.278444256465336,8.31837788903531e-13
"PITPNA",-0.343711078415574,4.20773454560888e-19
"TSPAN33",-0.207160985504564,1.32342979760338e-07
"FAM113B",-0.166871577068954,2.30500384574663e-05
"TIMM23",0.172287208874079,1.22815446698115e-05
"DECR1",0.285688265765118,1.98189095138583e-13
"KIAA0408",-0.104323264089627,0.0084131836384827
"PEX14",-0.414006995102049,9.00234134409023e-28
"SULF2",0.115471330686671,0.00351823497678287
"IFIT2",0.260980238527399,2.22882088287081e-11
"C9orf89",0.143355489927987,0.000283655331457071
"MGRN1",-0.460866229905228,8.16174083390952e-35
"SFTPD",-0.135228812885873,0.000621512568408116
"NDUFA10",0.246250266006829,2.97383411580955e-10
"IL6ST",0.169442567578139,1.71367120193461e-05
"MRPS18C",-0.240477060653074,7.85219694577974e-10
"RNF2",-0.450340179002925,3.89700052203581e-33
"SPRY2",-0.254046157842284,7.70340175498081e-11
"MYL3",0.358129008584156,1.03576612116597e-20
"PPP1R12C",-0.471065003333608,1.69157211803966e-36
"WARS",-0.241063112530314,7.12323655059144e-10
"TOMM70A",-0.217096340474612,3.11861739237226e-08
"DYRK2",-0.26592900858899,8.99251040248595e-12
"GLRX2",-0.294733654177027,3.11512950681464e-14
"FBXL2",-0.415489555195459,5.59794635256374e-28
"MARVELD2",0.239075803491646,9.9018354176836e-10
"BCL2",0.162940808217882,3.59608190848995e-05
"TMEM108",-0.4106988893302,2.57655140208722e-27
"SLC25A15",-0.136657716759236,0.000543093759669663
"FAM49B",-0.196092269650707,6.10299258465635e-07
"ZFP36L2",0.301292150754167,7.8104627496134e-15
"PLEKHH1",0.106128800262118,0.00734280294484344
"CABLES2",-0.322257444313301,7.36849942886857e-17
"EPS8L2",0.304704488079718,3.7495703821427e-15
"GALNT9",-0.39565713396809,2.65578867955122e-25
"RPS14",0.110336244648211,0.00530660547962118
"C12orf35",0.347228189846254,1.73475926575283e-19
"DENND2A",-0.149067291291518,0.000159356779970975
"MRPS14",0.25766009942561,4.05468918129334e-11
"MECR",-0.253820728272969,8.01541259697481e-11
"ATF7IP",0.317273457907242,2.30952669340803e-16
"TRAM1",0.504307488273539,2.13801135375347e-42
"HLA-DQB2",0.115588041982151,0.00348486926374995
"ATP2B3",-0.162565164111462,3.75021939274439e-05
"PRDM10",-0.107784903398733,0.00646996030725594
"SUCLA2",-0.349164519438041,1.05997301122016e-19
"BID",-0.317459426066308,2.21399462937269e-16
"C21orf119",-0.142992969032459,0.000294020421709499
"LRRC4C",-0.355678301341283,1.97059934856527e-20
"ZKSCAN1",0.238688741562578,1.05542412087871e-09
"WDSUB1",-0.161606228924408,4.17256646364324e-05
"KLHL9",0.220143699591481,1.97381463479332e-08
"ZNF557",-0.228006635317942,5.87920453207183e-09
"SHD",-0.123185904871414,0.00184047100925261
"CCDC23",-0.128432199551866,0.00115983177523728
"RAP2B",-0.28724167882847,1.4491601080105e-13
"PGGT1B",0.177172900892757,6.84362874199819e-06
"LRRC20",-0.249953319886565,1.57451154776598e-10
"ZNF195",-0.136404791831256,0.000556267816881477
"KIAA0391",-0.103080803086541,0.00922852555042226
"PPP1R3B",0.233380550458862,2.50391539838324e-09
"HS3ST5",0.167817780259237,2.06781479743093e-05
"SLIT1",-0.451357110434292,2.69817037927664e-33
"FPGT",0.312505865491705,6.75292532583336e-16
"NGRN",-0.268522631450371,5.54624801481773e-12
"CACNB3",-0.366360470494198,1.14572223615265e-21
"LIN7A",-0.243159598479985,5.01649628632776e-10
"FGD4",0.121390123995944,0.00214713789926259
"KIAA1522",-0.189646503300272,1.42928929646842e-06
"ZNF136",0.330506775093464,1.0608393792156e-17
"KCNN2",-0.332259882825174,6.97327504960274e-18
"STK38",0.359574979392629,7.06810981404293e-21
"NAV1",0.234536118433813,2.0783020665416e-09
"SLC44A2",0.213820312940155,5.06186964708813e-08
"MGAT1",0.169511460845927,1.70000955664842e-05
"AP2A2",-0.265014962607897,1.06489699345705e-11
"LGR4",0.263928079405083,1.3009279858368e-11
"SMYD3",-0.396429184846441,2.10549174137521e-25
"SPTB",-0.291428415297422,6.1724606921463e-14
"TMEM54",-0.198642304929726,4.32406479977346e-07
"TBC1D16",0.113489514660048,0.00413087305747968
"VWCE",0.220745865640415,1.80181139694206e-08
"MAPKBP1",-0.198450442578235,4.43833349187885e-07
"CREB5",0.257316741404592,4.31146454818915e-11
"IFIT5",0.233072127829006,2.63113407512075e-09
"HSD11B1L",-0.266713297075869,7.77416627140184e-12
"SFT2D1",0.119800584360449,0.00245685365892097
"ARAF",0.146663174761163,0.000203650333934535
"ANKH",-0.19148614596053,1.12436689045279e-06
"WDR82",-0.155680418046366,7.96137919907432e-05
"CXorf38",0.266566460141125,7.98927122832986e-12
"ALDH6A1",0.16868175773999,1.87164869555547e-05
"MYH11",0.115045472673625,0.00364245424889023
"SHMT2",-0.203974308720536,2.07315179939478e-07
"DDX25",-0.25446378106856,7.15638781529137e-11
"DPYSL4",-0.459292520265487,1.46734387384219e-34
"FAM5C",-0.445341995653783,2.33171392946506e-32
"RAB18",0.379342355326711,3.11754434056316e-23
"PLEKHF1",0.275354003460714,1.514534377438e-12
"C1orf52",-0.509081602320273,2.68171462355375e-43
"RUNDC1",-0.190058922973621,1.35470614809692e-06
"ANKRD24",-0.329299760861469,1.41390646407531e-17
"SPRYD3",-0.440933827437038,1.10225181137852e-31
"NCSTN",-0.147078273013214,0.000195258435863949
"EPOR",0.165880331307892,2.58107179471532e-05
"VDAC2",-0.371545989027517,2.76912637750491e-22
"LARGE",-0.523455730431782,4.22639752597851e-46
"EEF1D",0.212295145412776,6.32569610300824e-08
"YWHAE",-0.438674626005342,2.42216435749314e-31
"TCF12",0.319693242574376,1.32983320746946e-16
"CRBN",0.135532337026356,0.000604024510114689
"SLC35F5",0.197769144997153,4.86804636950963e-07
"NAP1L2",-0.208076563140122,1.16177344244328e-07
"FAT3",-0.10365750309097,0.00884171171556624
"PRKCSH",-0.191551982019501,1.11470476844661e-06
"MPG",-0.117962287582614,0.00286556547972992
"ITFG1",-0.276110252088295,1.30886749398885e-12
"ANP32E",0.353491276768954,3.48201595283696e-20
"ELMO1",-0.173785252264955,1.02830272417494e-05
"ZNF584",-0.389976484841316,1.43888632861467e-24
"POLH",0.165070446683286,2.8296325944921e-05
"PKNOX2",-0.341357674155418,7.56515377963361e-19
"CLEC2D",0.220253654435975,1.94126323904401e-08
"C9orf86",-0.165731373439013,2.62517552743449e-05
"USMG5",-0.244856447354274,3.76799097929287e-10
"IQCE",-0.115253788102217,0.00358120161578198
"TMEM87B",0.218292183441146,2.60825472241766e-08
"RAPGEF2",0.440626091233344,1.22745924366967e-31
"FUT1",-0.422971491472979,4.90820749439353e-29
"BCAS2",-0.281899807163698,4.2183399439521e-13
"RFK",-0.312856870975732,6.24412856697305e-16
"NCOA2",0.125685225753715,0.0014802190852611
"SLC22A17",-0.369405864655441,4.99155805730424e-22
"NMI",0.40000289223437,7.13023707217471e-26
"DMRTC1",-0.434170617300272,1.14351043674953e-30
"ABCC8",-0.172722252417602,1.16659587225378e-05
"ATP5L",-0.152040235885508,0.000117060289649602
"SLC30A9",-0.170871381523693,1.45061784280836e-05
"PSEN1",0.201373715534672,2.97454859583342e-07
"VPS26B",-0.400682155999396,5.79525961611115e-26
"GPR62",0.235199304693156,1.8667282833008e-09
"GNAS",-0.270889706745412,3.55194205162165e-12
"DIP2B",0.172623173080642,1.18035165786262e-05
"BAGE",-0.133002373716457,0.000764890908587988
"IL17RD",-0.174986564320989,8.90831624471642e-06
"RPA2",-0.132595731368783,0.000794177777195182
"PIN1",-0.526669078982483,9.57068418911308e-47
"MAGEF1",-0.250102295437978,1.53441080794137e-10
"REEP3",0.165652110128147,2.64893448399249e-05
"ATP7B",0.121886943313153,0.00205792661646688
"ATP8A1",-0.148325970960524,0.000171944211390381
"IL17D",0.163226895658649,3.48273843200973e-05
"PSD3",-0.226860948873128,7.03343883842435e-09
"MAGI3",-0.104564498266592,0.00826254441646499
"SCAMP5",-0.394005231337323,4.35574060816569e-25
"RNF167",-0.335497690971486,3.19012852667857e-18
"UCHL3",-0.290133846391749,8.04871269701057e-14
"B3GAT3",-0.214655017603904,4.47745303203914e-08
"TNF",-0.122986249288815,0.00187246358669839
"MRPL42",-0.15746048542752,6.57283008715619e-05
"ZNF213",-0.119584577566811,0.00250195336893233
"BCAT1",-0.16741247076882,2.166428661379e-05
"WIPI1",0.347874147134082,1.47242459968341e-19
"RASSF2",0.16225152044215,3.88368888121637e-05
"PTPLB",0.359762777315746,6.72491314437387e-21
"DPY19L1",0.204270970075902,1.98890857190856e-07
"LIMK1",-0.115861724313814,0.00340775212890312
"FRMD4A",-0.301047707981384,8.22896993363208e-15
"C14orf101",0.198122091396889,4.64066633314793e-07
"SLC9A3R1",0.201860042173198,2.78135473436944e-07
"ZFPM1",-0.163319132916168,3.44692282474905e-05
"FABP3",-0.29606957638541,2.35690385207953e-14
"SV2A",-0.365208414863518,1.56524082849254e-21
"TOM1L2",-0.166135265563541,2.50721723320345e-05
"TJAP1",0.167694599681482,2.09732500020923e-05
"MIB1",-0.107065995008995,0.0068367279419424
"CRELD1",-0.299707239422608,1.09464694310959e-14
"APOL1",0.233260568257659,2.55267913775096e-09
"C22orf25",-0.260649502952721,2.36661653815077e-11
"C5orf4",0.323657319723012,5.32540203566253e-17
"VPS54",0.249129323774995,1.81545742513918e-10
"ZHX3",0.275960426742683,1.34731316090937e-12
"USPL1",-0.256206015276806,5.2556079491734e-11
"CMTM6",0.380764230545691,2.07986557647677e-23
"CEP72",-0.272547818508252,2.59277772748271e-12
"PDE2A",-0.309360759853195,1.35613739782243e-15
"TTC9",-0.436668380091039,4.84946171113713e-31
"CDH11",0.325988140427558,3.08960476452595e-17
"CYCS",-0.433433510156514,1.47092128690169e-30
"CREBL2",0.292262912377608,5.19806484739e-14
"NRXN1",-0.318064187572704,1.92941581257664e-16
"BNIP2",0.489948399673511,9.06662904957547e-40
"PRDM2",-0.282191152955411,3.98189118671632e-13
"KIF13B",0.321409165628491,8.963521650185e-17
"MRPL30",-0.220291725945871,1.9301140873107e-08
"TROVE2",0.332996011597825,5.84217841846609e-18
"PDZRN3",-0.177749422043549,6.38055644115461e-06
"NR2F6",-0.47707326178302,1.62042663055282e-37
"TTBK2",-0.129896754833664,0.00101643236891258
"FAM57B",-0.361996930093562,3.71037508069417e-21
"RPL7",0.199318097604886,3.94370363154538e-07
"MTMR11",0.310619747212744,1.02688804856035e-15
"TATDN3",0.130488110009056,0.000963317676418413
"SORL1",-0.123978382392662,0.00171836539103462
"POLR2A",-0.255981297777889,5.46980803963457e-11
"DYNC1LI2",0.145167231021596,0.000236780877317134
"YAF2",-0.139785006778169,0.000402450205140412
"SEPT3",-0.299400912444442,1.16816463683134e-14
"C1QTNF6",-0.166535864007988,2.39520142821119e-05
"CDC14C",0.211874130534354,6.72515807614186e-08
"KIAA1715",-0.173666295835553,1.04296495943633e-05
"DAPK1",-0.108074710505993,0.00632717295288569
"NAP1L3",-0.164641517628708,2.97030686191488e-05
"TMTC4",0.32660954197644,2.67004474035368e-17
"NR2F1",0.149035467292299,0.000159878879094974
"NT5E",-0.272475649773198,2.62866110204583e-12
"CCNG1",0.384819855548246,6.48466361006644e-24
"RBM18",-0.285291593943253,2.14616770238423e-13
"FBXO41",-0.505151618663802,1.48467347862802e-42
"UQCRH",-0.3353864683267,3.27749314154983e-18
"BCL10",0.132034342993259,0.000836317819809688
"GPSM2",0.339214024325855,1.28527170572978e-18
"NDFIP2",-0.129426128634371,0.00106062185661945
"C10orf32",-0.149935600105273,0.000145714078530217
"E2F3",-0.229665870497523,4.52729827212761e-09
"DPY19L3",0.427380555235631,1.13613838830684e-29
"ZNF331",0.177430839909603,6.63261576541397e-06
"TMEM121",-0.368508203311199,6.38262587187112e-22
"RNF24",-0.150637746458492,0.000135492617324394
"GAL3ST1",-0.124796787196966,0.00160010467422288
"PFKM",-0.33913429996297,1.31075314568427e-18
"RNF128",-0.27960812454867,6.6248240518027e-13
"PPP1R2",-0.222626307643104,1.35309074342051e-08
"TAF9",-0.205546058859521,1.66292809021099e-07
"DLGAP3",-0.347358044926776,1.67856482078943e-19
"C9orf5",0.208947723595895,1.02576680955364e-07
"RGL2",0.116765532620357,0.00316396407452166
"TMEM38B",0.454453558782376,8.74158179763695e-34
"POPDC3",-0.301825913390726,6.96791632874908e-15
"TTC21B",0.104442071116213,0.00833869075973971
"C18orf54",0.184991257708511,2.596187939786e-06
"PARP12",0.182474403464651,3.56294847976171e-06
"PHLDB1",0.181520261767629,4.01270877299527e-06
"LITAF",0.417894583893509,2.57705421993044e-28
"CALN1",-0.17456993303496,9.3639374168296e-06
"MYRIP",0.125760088481685,0.00147050410704489
"SIRT5",-0.157454807512992,6.57687117023346e-05
"ARNTL",-0.183897364265657,2.98068127361761e-06
"ABL1",0.106267293747751,0.00726596659168614
"PHF23",-0.326114189801874,2.99955902967752e-17
"PSMD8",-0.430941489313592,3.42998908567134e-30
"RAB33A",-0.36154716321524,4.18384128032429e-21
"NTNG2",-0.230917871847518,3.71222876267721e-09
"RPA3",-0.129165904319637,0.00108581034873823
"GSTP1",0.193113526222926,9.07565871932483e-07
"RGS6",-0.402115930023177,3.73553526939244e-26
"C1orf183",-0.247945156666031,2.22570856290312e-10
"NPEPL1",0.234353337710983,2.14059752106201e-09
"AGPAT4",-0.181287312875132,4.13049110949983e-06
"SLC7A1",-0.130860478815954,0.000931200443085658
"ELOVL5",0.262922640038689,1.56433974268646e-11
"NFIA",0.469287413333469,3.35593245498984e-36
"C10orf76",-0.139648788070709,0.000407791449307834
"PYCR2",0.131166895496315,0.000905517105197136
