"","Module","Gene"
"OTUD1","MsAge7K_00","OTUD1"
"GLI2","MsAge7K_00","GLI2"
"RASIP1","MsAge7K_00","RASIP1"
"KANK4","MsAge7K_00","KANK4"
"RGS9","MsAge7K_00","RGS9"
"TSEN54","MsAge7K_00","TSEN54"
"SPATS1","MsAge7K_00","SPATS1"
"PKMYT1","MsAge7K_00","PKMYT1"
"RNF113A","MsAge7K_00","RNF113A"
"FPGS","MsAge7K_00","FPGS"
"MAP3K20","MsAge7K_00","MAP3K20"
"RAB13","MsAge7K_00","RAB13"
"SMCHD1","MsAge7K_03","SMCHD1"
"GPHN","MsAge7K_00","GPHN"
"SPAG5","MsAge7K_00","SPAG5"
"PSTPIP2","MsAge7K_09","PSTPIP2"
"MORN2","MsAge7K_00","MORN2"
"TNXB","MsAge7K_00","TNXB"
"FZD1","MsAge7K_00","FZD1"
"AMOTL2","MsAge7K_00","AMOTL2"
"RABGAP1","MsAge7K_03","RABGAP1"
"TPRN","MsAge7K_01","TPRN"
"CCDC184","MsAge7K_02","CCDC184"
"DCTD","MsAge7K_00","DCTD"
"CDH5","MsAge7K_00","CDH5"
"CSF2RA","MsAge7K_00","CSF2RA"
"DDR1","MsAge7K_01","DDR1"
"DEPTOR","MsAge7K_02","DEPTOR"
"TMEM150A","MsAge7K_00","TMEM150A"
"C21orf91","MsAge7K_00","C21orf91"
"TINF2","MsAge7K_00","TINF2"
"ADAMTS9","MsAge7K_00","ADAMTS9"
"TET1","MsAge7K_01","TET1"
"RASGRP3","MsAge7K_09","RASGRP3"
"RAB24","MsAge7K_00","RAB24"
"CEP41","MsAge7K_00","CEP41"
"GALNT3","MsAge7K_00","GALNT3"
"DPYD","MsAge7K_00","DPYD"
"RPP40","MsAge7K_00","RPP40"
"HS3ST1","MsAge7K_00","HS3ST1"
"STK26","MsAge7K_00","STK26"
"FBXO16","MsAge7K_00","FBXO16"
"DEDD","MsAge7K_00","DEDD"
"TRIP10","MsAge7K_00","TRIP10"
"TACC3","MsAge7K_00","TACC3"
"PHLDB2","MsAge7K_07","PHLDB2"
"RPUSD3","MsAge7K_00","RPUSD3"
"TRIM17","MsAge7K_00","TRIM17"
"TMTC4","MsAge7K_00","TMTC4"
"CDH20","MsAge7K_02","CDH20"
"METRNL","MsAge7K_00","METRNL"
"BAG3","MsAge7K_00","BAG3"
"GP1BB","MsAge7K_00","GP1BB"
"SLC35F2","MsAge7K_00","SLC35F2"
"UQCC3","MsAge7K_10","UQCC3"
"SPAG16","MsAge7K_00","SPAG16"
"TIA1","MsAge7K_17","TIA1"
"ZNF395","MsAge7K_00","ZNF395"
"KCNJ16","MsAge7K_05","KCNJ16"
"LSM2","MsAge7K_00","LSM2"
"MRM1","MsAge7K_02","MRM1"
"ZKSCAN2","MsAge7K_00","ZKSCAN2"
"CPNE5","MsAge7K_00","CPNE5"
"PUS7L","MsAge7K_00","PUS7L"
"SLC29A4","MsAge7K_11","SLC29A4"
"DRAM1","MsAge7K_00","DRAM1"
"ADAMTS17","MsAge7K_00","ADAMTS17"
"MAD1L1","MsAge7K_00","MAD1L1"
"COQ10B","MsAge7K_13","COQ10B"
"HYKK","MsAge7K_00","HYKK"
"IL15RA","MsAge7K_00","IL15RA"
"EMX1","MsAge7K_00","EMX1"
"PLSCR4","MsAge7K_00","PLSCR4"
"TEX22","MsAge7K_00","TEX22"
"SLCO1A2","MsAge7K_00","SLCO1A2"
"MAP3K14","MsAge7K_00","MAP3K14"
"POU2F2","MsAge7K_08","POU2F2"
"DCHS1","MsAge7K_00","DCHS1"
"NR6A1","MsAge7K_00","NR6A1"
"NEPRO","MsAge7K_00","NEPRO"
"PSRC1","MsAge7K_00","PSRC1"
"NRG3","MsAge7K_08","NRG3"
"RPL12","MsAge7K_12","RPL12"
"PRKAG1","MsAge7K_00","PRKAG1"
"GPR176","MsAge7K_00","GPR176"
"GFPT2","MsAge7K_00","GFPT2"
"MSX1","MsAge7K_01","MSX1"
"AKNA","MsAge7K_00","AKNA"
"FRS3","MsAge7K_00","FRS3"
"STRN","MsAge7K_01","STRN"
"PCGF1","MsAge7K_00","PCGF1"
"SAMD4A","MsAge7K_00","SAMD4A"
"GRAMD1C","MsAge7K_00","GRAMD1C"
"FRMD3","MsAge7K_00","FRMD3"
"ZNF691","MsAge7K_00","ZNF691"
"CLEC11A","MsAge7K_00","CLEC11A"
"H6PD","MsAge7K_00","H6PD"
"ADGRL4","MsAge7K_00","ADGRL4"
"PAWR","MsAge7K_00","PAWR"
"CCDC65","MsAge7K_00","CCDC65"
"PRRG2","MsAge7K_00","PRRG2"
"NMNAT1","MsAge7K_16","NMNAT1"
"FXN","MsAge7K_00","FXN"
"C1QTNF12","MsAge7K_00","C1QTNF12"
"GREB1L","MsAge7K_00","GREB1L"
"PRADC1","MsAge7K_00","PRADC1"
"NCKAP5L","MsAge7K_00","NCKAP5L"
"TOMM7","MsAge7K_10","TOMM7"
"MPZL3","MsAge7K_00","MPZL3"
"CARD19","MsAge7K_01","CARD19"
"RYR1","MsAge7K_11","RYR1"
"NEK3","MsAge7K_00","NEK3"
"ZMYM1","MsAge7K_00","ZMYM1"
"AOC2","MsAge7K_00","AOC2"
"NPR3","MsAge7K_05","NPR3"
"TENM2","MsAge7K_08","TENM2"
"GRIN2D","MsAge7K_00","GRIN2D"
"PMS2","MsAge7K_00","PMS2"
"HTR5A","MsAge7K_02","HTR5A"
"ZNF703","MsAge7K_00","ZNF703"
"C12orf75","MsAge7K_00","C12orf75"
"GABRA3","MsAge7K_02","GABRA3"
"PLK3","MsAge7K_01","PLK3"
"TIE1","MsAge7K_00","TIE1"
"BVES","MsAge7K_00","BVES"
"ASAP2","MsAge7K_03","ASAP2"
"KLHDC7A","MsAge7K_03","KLHDC7A"
"RCCD1","MsAge7K_00","RCCD1"
"DCC","MsAge7K_08","DCC"
"PAOX","MsAge7K_00","PAOX"
"HAPLN1","MsAge7K_01","HAPLN1"
"SGCD","MsAge7K_08","SGCD"
"TMEM177","MsAge7K_00","TMEM177"
"UNC93B1","MsAge7K_04","UNC93B1"
"RPS21","MsAge7K_10","RPS21"
"OAF","MsAge7K_00","OAF"
"ENG","MsAge7K_00","ENG"
"AIFM2","MsAge7K_00","AIFM2"
"FAM43B","MsAge7K_00","FAM43B"
"CNTN6","MsAge7K_05","CNTN6"
"C9orf3","MsAge7K_08","C9orf3"
"AS3MT","MsAge7K_00","AS3MT"
"IDI1","MsAge7K_00","IDI1"
"IGFBP2","MsAge7K_00","IGFBP2"
"CSGALNACT1","MsAge7K_00","CSGALNACT1"
"ANKRD9","MsAge7K_00","ANKRD9"
"SYNGR4","MsAge7K_00","SYNGR4"
"PSMG4","MsAge7K_00","PSMG4"
"MED31","MsAge7K_00","MED31"
"SPSB1","MsAge7K_00","SPSB1"
"ZSCAN25","MsAge7K_00","ZSCAN25"
"CLN6","MsAge7K_00","CLN6"
"ALKBH7","MsAge7K_00","ALKBH7"
"AOX1","MsAge7K_00","AOX1"
"KANK3","MsAge7K_01","KANK3"
"TP53INP1","MsAge7K_00","TP53INP1"
"ESYT1","MsAge7K_00","ESYT1"
"MARCKSL1","MsAge7K_01","MARCKSL1"
"HMGN5","MsAge7K_00","HMGN5"
"RHPN2","MsAge7K_00","RHPN2"
"HIPK2","MsAge7K_03","HIPK2"
"ARL5B","MsAge7K_13","ARL5B"
"CYP4F2","MsAge7K_00","CYP4F2"
"SPATA24","MsAge7K_00","SPATA24"
"CMTR2","MsAge7K_00","CMTR2"
"NCKAP5","MsAge7K_00","NCKAP5"
"HECTD2","MsAge7K_11","HECTD2"
"SCUBE3","MsAge7K_00","SCUBE3"
"STEAP3","MsAge7K_00","STEAP3"
"MBD4","MsAge7K_00","MBD4"
"ZNF213","MsAge7K_00","ZNF213"
"TRMT10C","MsAge7K_00","TRMT10C"
"PRSS23","MsAge7K_00","PRSS23"
"HTATIP2","MsAge7K_00","HTATIP2"
"LTBR","MsAge7K_00","LTBR"
"PARVB","MsAge7K_01","PARVB"
"IGF1","MsAge7K_00","IGF1"
"MTTP","MsAge7K_00","MTTP"
"WTIP","MsAge7K_00","WTIP"
"GRID2","MsAge7K_08","GRID2"
"THSD1","MsAge7K_00","THSD1"
"GRAMD2A","MsAge7K_00","GRAMD2A"
"STAT6","MsAge7K_00","STAT6"
"ABCB4","MsAge7K_00","ABCB4"
"SHKBP1","MsAge7K_04","SHKBP1"
"ACVRL1","MsAge7K_00","ACVRL1"
"PLIN3","MsAge7K_00","PLIN3"
"MYOF","MsAge7K_00","MYOF"
"FAM163A","MsAge7K_00","FAM163A"
"DUSP10","MsAge7K_00","DUSP10"
"CDC42BPG","MsAge7K_00","CDC42BPG"
"ACKR3","MsAge7K_00","ACKR3"
"RNF144B","MsAge7K_02","RNF144B"
"CEP76","MsAge7K_00","CEP76"
"ASTE1","MsAge7K_00","ASTE1"
"ITGB3BP","MsAge7K_00","ITGB3BP"
"MAP7","MsAge7K_17","MAP7"
"CIRBP","MsAge7K_00","CIRBP"
"GPATCH3","MsAge7K_00","GPATCH3"
"ARHGEF19","MsAge7K_00","ARHGEF19"
"C22orf39","MsAge7K_00","C22orf39"
"ZNF174","MsAge7K_00","ZNF174"
"VPS37B","MsAge7K_11","VPS37B"
"SLC22A14","MsAge7K_00","SLC22A14"
"CDK20","MsAge7K_00","CDK20"
"ALPK1","MsAge7K_00","ALPK1"
"TUBA1B","MsAge7K_12","TUBA1B"
"TMEM44","MsAge7K_02","TMEM44"
"SNRNP35","MsAge7K_00","SNRNP35"
"PRKCQ","MsAge7K_01","PRKCQ"
"FYCO1","MsAge7K_03","FYCO1"
"PLPPR1","MsAge7K_00","PLPPR1"
"RPH3AL","MsAge7K_11","RPH3AL"
"VWA3A","MsAge7K_00","VWA3A"
"ONECUT2","MsAge7K_17","ONECUT2"
"EPHX2","MsAge7K_00","EPHX2"
"TCAIM","MsAge7K_00","TCAIM"
"HBP1","MsAge7K_03","HBP1"
"MKS1","MsAge7K_00","MKS1"
"BAG4","MsAge7K_00","BAG4"
"USB1","MsAge7K_00","USB1"
"CIB2","MsAge7K_00","CIB2"
"GUCY1A1","MsAge7K_02","GUCY1A1"
"NEDD1","MsAge7K_00","NEDD1"
"HKDC1","MsAge7K_00","HKDC1"
"CHCHD5","MsAge7K_00","CHCHD5"
"TMEM97","MsAge7K_00","TMEM97"
"NME6","MsAge7K_00","NME6"
"BEX2","MsAge7K_10","BEX2"
"KIF27","MsAge7K_00","KIF27"
"LOXL3","MsAge7K_00","LOXL3"
"CA10","MsAge7K_02","CA10"
"MSL1","MsAge7K_00","MSL1"
"PXDC1","MsAge7K_00","PXDC1"
"FANCD2","MsAge7K_00","FANCD2"
"LRGUK","MsAge7K_06","LRGUK"
"STK36","MsAge7K_00","STK36"
"ARHGEF15","MsAge7K_00","ARHGEF15"
"SPRY4","MsAge7K_00","SPRY4"
"PVR","MsAge7K_00","PVR"
"HSPA12B","MsAge7K_00","HSPA12B"
"ITGB1BP2","MsAge7K_00","ITGB1BP2"
"MT3","MsAge7K_10","MT3"
"LENG8","MsAge7K_17","LENG8"
"SQOR","MsAge7K_00","SQOR"
"CAPN3","MsAge7K_00","CAPN3"
"SLC25A47","MsAge7K_00","SLC25A47"
"L3MBTL1","MsAge7K_00","L3MBTL1"
"MDM1","MsAge7K_00","MDM1"
"CYB561D2","MsAge7K_00","CYB561D2"
"RIPK1","MsAge7K_00","RIPK1"
"NTNG1","MsAge7K_02","NTNG1"
"PLK4","MsAge7K_00","PLK4"
"TRIM45","MsAge7K_00","TRIM45"
"FRMD8","MsAge7K_09","FRMD8"
"PERM1","MsAge7K_00","PERM1"
"N4BP3","MsAge7K_00","N4BP3"
"PNPLA3","MsAge7K_00","PNPLA3"
"SWSAP1","MsAge7K_00","SWSAP1"
"CAVIN3","MsAge7K_00","CAVIN3"
"NEMP2","MsAge7K_00","NEMP2"
"EPHB4","MsAge7K_00","EPHB4"
"TNFAIP8L1","MsAge7K_00","TNFAIP8L1"
"NECAB3","MsAge7K_02","NECAB3"
"INF2","MsAge7K_01","INF2"
"NDST4","MsAge7K_00","NDST4"
"MYO19","MsAge7K_00","MYO19"
"CEBPA","MsAge7K_09","CEBPA"
"C11orf80","MsAge7K_00","C11orf80"
"CDC25A","MsAge7K_00","CDC25A"
"MCM2","MsAge7K_00","MCM2"
"IL17RD","MsAge7K_00","IL17RD"
"SEC61B","MsAge7K_00","SEC61B"
"SNX16","MsAge7K_00","SNX16"
"NTHL1","MsAge7K_00","NTHL1"
"AKIP1","MsAge7K_00","AKIP1"
"SIRT2","MsAge7K_01","SIRT2"
"MYC","MsAge7K_00","MYC"
"CYP4X1","MsAge7K_02","CYP4X1"
"C17orf80","MsAge7K_00","C17orf80"
"EXOSC3","MsAge7K_00","EXOSC3"
"NABP2","MsAge7K_00","NABP2"
"KCTD12","MsAge7K_00","KCTD12"
"PPIE","MsAge7K_00","PPIE"
"MARVELD1","MsAge7K_00","MARVELD1"
"CMC2","MsAge7K_00","CMC2"
"ATM","MsAge7K_03","ATM"
"NWD2","MsAge7K_02","NWD2"
"SRL","MsAge7K_11","SRL"
"ZNF169","MsAge7K_03","ZNF169"
"KCNAB3","MsAge7K_00","KCNAB3"
"PARD3B","MsAge7K_00","PARD3B"
"TRPM4","MsAge7K_00","TRPM4"
"HSPA5","MsAge7K_00","HSPA5"
"IL6R","MsAge7K_00","IL6R"
"CA5B","MsAge7K_00","CA5B"
"GTPBP6","MsAge7K_00","GTPBP6"
"RELB","MsAge7K_00","RELB"
"ZNF850","MsAge7K_00","ZNF850"
"HTR2A","MsAge7K_00","HTR2A"
"SERPINB9","MsAge7K_00","SERPINB9"
"STARD4","MsAge7K_00","STARD4"
"LRP5","MsAge7K_00","LRP5"
"LRP5L","MsAge7K_00","LRP5L"
"VWA5B2","MsAge7K_02","VWA5B2"
"ST6GALNAC3","MsAge7K_08","ST6GALNAC3"
"GMPPB","MsAge7K_00","GMPPB"
"DET1","MsAge7K_00","DET1"
"LYSMD3","MsAge7K_00","LYSMD3"
"DUSP14","MsAge7K_00","DUSP14"
"SVBP","MsAge7K_00","SVBP"
"CIT","MsAge7K_02","CIT"
"RND3","MsAge7K_00","RND3"
"WNT2B","MsAge7K_00","WNT2B"
"ZCCHC10","MsAge7K_00","ZCCHC10"
"BTBD17","MsAge7K_00","BTBD17"
"TRPC6","MsAge7K_00","TRPC6"
"TGFB1I1","MsAge7K_00","TGFB1I1"
"RNF152","MsAge7K_00","RNF152"
"TRMT13","MsAge7K_17","TRMT13"
"C12orf73","MsAge7K_00","C12orf73"
"CISD3","MsAge7K_00","CISD3"
"PTCHD4","MsAge7K_08","PTCHD4"
"AKAIN1","MsAge7K_00","AKAIN1"
"HSCB","MsAge7K_00","HSCB"
"CCDC114","MsAge7K_00","CCDC114"
"ATP5MG","MsAge7K_12","ATP5MG"
"ATP5MGL","MsAge7K_12","ATP5MGL"
"L3HYPDH","MsAge7K_00","L3HYPDH"
"ARHGAP20","MsAge7K_00","ARHGAP20"
"FRG2","MsAge7K_00","FRG2"
"FRG2C","MsAge7K_00","FRG2C"
"FRG2B","MsAge7K_00","FRG2B"
"SLC13A5","MsAge7K_00","SLC13A5"
"SIPA1","MsAge7K_01","SIPA1"
"PIGW","MsAge7K_00","PIGW"
"RACGAP1","MsAge7K_00","RACGAP1"
"DDIT3","MsAge7K_00","DDIT3"
"RPL36A","MsAge7K_12","RPL36A"
"C8orf59","MsAge7K_10","C8orf59"
"COX11","MsAge7K_00","COX11"
"TOX3","MsAge7K_00","TOX3"
"FBXO30","MsAge7K_00","FBXO30"
"ST6GALNAC5","MsAge7K_00","ST6GALNAC5"
"AVEN","MsAge7K_00","AVEN"
"TMEM56-RWDD3","MsAge7K_00","TMEM56-RWDD3"
"TMEM56","MsAge7K_00","TMEM56"
"FXYD7","MsAge7K_02","FXYD7"
"EFHD1","MsAge7K_09","EFHD1"
"HEXIM2","MsAge7K_00","HEXIM2"
"SEPT4","MsAge7K_09","SEPT4"
"PROX1","MsAge7K_11","PROX1"
"LAMB2","MsAge7K_07","LAMB2"
"ETV4","MsAge7K_00","ETV4"
"HTR1F","MsAge7K_00","HTR1F"
"FGGY","MsAge7K_00","FGGY"
"BLM","MsAge7K_00","BLM"
"UNC5B","MsAge7K_01","UNC5B"
"IGFBP7","MsAge7K_00","IGFBP7"
"PIN4","MsAge7K_10","PIN4"
"CLP1","MsAge7K_00","CLP1"
"RNASE4","MsAge7K_04","RNASE4"
"ITPKC","MsAge7K_00","ITPKC"
"CUTC","MsAge7K_00","CUTC"
"CDH6","MsAge7K_00","CDH6"
"LENG1","MsAge7K_00","LENG1"
"TIPIN","MsAge7K_00","TIPIN"
"INSIG1","MsAge7K_00","INSIG1"
"YDJC","MsAge7K_00","YDJC"
"MOB3C","MsAge7K_00","MOB3C"
"WDR66","MsAge7K_00","WDR66"
"CTSH","MsAge7K_00","CTSH"
"ISYNA1","MsAge7K_00","ISYNA1"
"NUDT14","MsAge7K_00","NUDT14"
"SMC4","MsAge7K_01","SMC4"
"RCAN2","MsAge7K_02","RCAN2"
"TMEM35B","MsAge7K_00","TMEM35B"
"CCNJL","MsAge7K_00","CCNJL"
"NFE2L2","MsAge7K_00","NFE2L2"
"PDPR","MsAge7K_03","PDPR"
"DNAJB1","MsAge7K_00","DNAJB1"
"LCA5","MsAge7K_00","LCA5"
"CEP128","MsAge7K_00","CEP128"
"TIGD5","MsAge7K_00","TIGD5"
"MASP1","MsAge7K_00","MASP1"
"KLF11","MsAge7K_00","KLF11"
"DCDC2","MsAge7K_00","DCDC2"
"ZNF526","MsAge7K_00","ZNF526"
"EPHB1","MsAge7K_00","EPHB1"
"C8orf82","MsAge7K_00","C8orf82"
"NDUFAF8","MsAge7K_00","NDUFAF8"
"KCNK4","MsAge7K_00","KCNK4"
"TMEM176A","MsAge7K_00","TMEM176A"
"IL1R1","MsAge7K_00","IL1R1"
"TRMT44","MsAge7K_00","TRMT44"
"PDLIM4","MsAge7K_00","PDLIM4"
"RPS6KA6","MsAge7K_00","RPS6KA6"
"RHOBTB1","MsAge7K_00","RHOBTB1"
"RBM11","MsAge7K_00","RBM11"
"TAF4B","MsAge7K_00","TAF4B"
"ADHFE1","MsAge7K_00","ADHFE1"
"SPEF1","MsAge7K_00","SPEF1"
"RANBP17","MsAge7K_00","RANBP17"
"LRRC1","MsAge7K_00","LRRC1"
"RBM48","MsAge7K_00","RBM48"
"SGMS2","MsAge7K_00","SGMS2"
"TNFAIP8","MsAge7K_00","TNFAIP8"
"WIPF3","MsAge7K_11","WIPF3"
"TMEM219","MsAge7K_00","TMEM219"
"NOV","MsAge7K_05","NOV"
"METTL1","MsAge7K_00","METTL1"
"FAT4","MsAge7K_03","FAT4"
"SREBF1","MsAge7K_09","SREBF1"
"NTN1","MsAge7K_00","NTN1"
"GRTP1","MsAge7K_00","GRTP1"
"RORB","MsAge7K_02","RORB"
"BTG3","MsAge7K_00","BTG3"
"RPL11","MsAge7K_12","RPL11"
"SEMA4D","MsAge7K_01","SEMA4D"
"DCPS","MsAge7K_00","DCPS"
"TMEM121","MsAge7K_00","TMEM121"
"ZBTB25","MsAge7K_00","ZBTB25"
"DHFR","MsAge7K_00","DHFR"
"DHFR2","MsAge7K_00","DHFR2"
"SCRT2","MsAge7K_00","SCRT2"
"HPCAL1","MsAge7K_02","HPCAL1"
"ZBTB10","MsAge7K_13","ZBTB10"
"NRG2","MsAge7K_08","NRG2"
"PPP1R1A","MsAge7K_00","PPP1R1A"
"HPGDS","MsAge7K_04","HPGDS"
"KCNQ4","MsAge7K_00","KCNQ4"
"PIGA","MsAge7K_01","PIGA"
"RAMP2","MsAge7K_00","RAMP2"
"TMEM268","MsAge7K_00","TMEM268"
"GSTM4","MsAge7K_08","GSTM4"
"RTTN","MsAge7K_00","RTTN"
"MKKS","MsAge7K_00","MKKS"
"PARVG","MsAge7K_00","PARVG"
"TJAP1","MsAge7K_15","TJAP1"
"DHCR24","MsAge7K_01","DHCR24"
"SYCE2","MsAge7K_00","SYCE2"
"CIAO2B","MsAge7K_00","CIAO2B"
"NUDT7","MsAge7K_00","NUDT7"
"KLK8","MsAge7K_00","KLK8"
"FMO5","MsAge7K_00","FMO5"
"WIPF1","MsAge7K_09","WIPF1"
"LRRC61","MsAge7K_00","LRRC61"
"LRRC3B","MsAge7K_00","LRRC3B"
"CCDC84","MsAge7K_00","CCDC84"
"TMEM243","MsAge7K_00","TMEM243"
"MGME1","MsAge7K_00","MGME1"
"DCLRE1A","MsAge7K_00","DCLRE1A"
"BUB1","MsAge7K_01","BUB1"
"TNFRSF1A","MsAge7K_00","TNFRSF1A"
"WDR53","MsAge7K_00","WDR53"
"KCNH1","MsAge7K_00","KCNH1"
"PKIB","MsAge7K_00","PKIB"
"ZDHHC15","MsAge7K_00","ZDHHC15"
"MLIP","MsAge7K_00","MLIP"
"DPH2","MsAge7K_00","DPH2"
"UFL1","MsAge7K_03","UFL1"
"PFN4","MsAge7K_00","PFN4"
"SNX33","MsAge7K_01","SNX33"
"PLXNA3","MsAge7K_00","PLXNA3"
"PIGL","MsAge7K_00","PIGL"
"STK32A","MsAge7K_00","STK32A"
"MANF","MsAge7K_00","MANF"
"KIRREL1","MsAge7K_00","KIRREL1"
"IBA57","MsAge7K_00","IBA57"
"REEP6","MsAge7K_00","REEP6"
"METTL15","MsAge7K_00","METTL15"
"GPT","MsAge7K_00","GPT"
"KCNK3","MsAge7K_02","KCNK3"
"KCNT1","MsAge7K_02","KCNT1"
"ATR","MsAge7K_03","ATR"
"KCTD15","MsAge7K_01","KCTD15"
"HFE","MsAge7K_00","HFE"
"SHC3","MsAge7K_03","SHC3"
"ARRDC1","MsAge7K_00","ARRDC1"
"PIGY","MsAge7K_00","PIGY"
"ACRBP","MsAge7K_00","ACRBP"
"RPP38","MsAge7K_00","RPP38"
"CNBD2","MsAge7K_00","CNBD2"
"AASS","MsAge7K_00","AASS"
"DISP1","MsAge7K_00","DISP1"
"ACYP1","MsAge7K_00","ACYP1"
"SLC39A2","MsAge7K_00","SLC39A2"
"STEAP2","MsAge7K_00","STEAP2"
"ASXL3","MsAge7K_03","ASXL3"
"SLC37A1","MsAge7K_00","SLC37A1"
"TOX2","MsAge7K_05","TOX2"
"STYX","MsAge7K_00","STYX"
"ELF1","MsAge7K_00","ELF1"
"SHQ1","MsAge7K_00","SHQ1"
"LHFPL6","MsAge7K_00","LHFPL6"
"MEX3B","MsAge7K_00","MEX3B"
"NUDT15","MsAge7K_00","NUDT15"
"ST6GALNAC2","MsAge7K_00","ST6GALNAC2"
"PTGES","MsAge7K_00","PTGES"
"AMMECR1","MsAge7K_00","AMMECR1"
"MRPS36","MsAge7K_00","MRPS36"
"SLC16A11","MsAge7K_00","SLC16A11"
"THAP1","MsAge7K_00","THAP1"
"POLA2","MsAge7K_00","POLA2"
"FAAP100","MsAge7K_00","FAAP100"
"PPP1R3C","MsAge7K_00","PPP1R3C"
"MYLK","MsAge7K_07","MYLK"
"RELT","MsAge7K_00","RELT"
"ALKBH4","MsAge7K_00","ALKBH4"
"RASSF4","MsAge7K_00","RASSF4"
"PARS2","MsAge7K_00","PARS2"
"ADAMTSL1","MsAge7K_00","ADAMTSL1"
"ZNF112","MsAge7K_00","ZNF112"
"USP29","MsAge7K_06","USP29"
"FUZ","MsAge7K_00","FUZ"
"SAYSD1","MsAge7K_00","SAYSD1"
"ZNF575","MsAge7K_00","ZNF575"
"TEP1","MsAge7K_00","TEP1"
"BLOC1S3","MsAge7K_00","BLOC1S3"
"CSPG4","MsAge7K_01","CSPG4"
"TRDMT1","MsAge7K_00","TRDMT1"
"P4HA2","MsAge7K_00","P4HA2"
"FRAS1","MsAge7K_00","FRAS1"
"COPG2","MsAge7K_05","COPG2"
"KATNAL2","MsAge7K_00","KATNAL2"
"KLHL4","MsAge7K_00","KLHL4"
"CHRAC1","MsAge7K_00","CHRAC1"
"ZNF436","MsAge7K_00","ZNF436"
"BCAM","MsAge7K_16","BCAM"
"KIF24","MsAge7K_00","KIF24"
"ARG2","MsAge7K_00","ARG2"
"PRKAA1","MsAge7K_00","PRKAA1"
"HSPBAP1","MsAge7K_00","HSPBAP1"
"RSPH3","MsAge7K_00","RSPH3"
"MERTK","MsAge7K_00","MERTK"
"OPRD1","MsAge7K_00","OPRD1"
"MRPL14","MsAge7K_00","MRPL14"
"PTGIS","MsAge7K_00","PTGIS"
"GANC","MsAge7K_00","GANC"
"PHF13","MsAge7K_13","PHF13"
"KCNK10","MsAge7K_00","KCNK10"
"GPR83","MsAge7K_02","GPR83"
"CHMP4C","MsAge7K_00","CHMP4C"
"ACADS","MsAge7K_00","ACADS"
"BLOC1S4","MsAge7K_00","BLOC1S4"
"PGAP1","MsAge7K_00","PGAP1"
"PEAK1","MsAge7K_00","PEAK1"
"GPR137B","MsAge7K_00","GPR137B"
"EFCAB6","MsAge7K_02","EFCAB6"
"MRPL34","MsAge7K_00","MRPL34"
"HMGCR","MsAge7K_00","HMGCR"
"SH2B2","MsAge7K_00","SH2B2"
"LONRF3","MsAge7K_03","LONRF3"
"NSUN6","MsAge7K_00","NSUN6"
"WDR25","MsAge7K_00","WDR25"
"MAK16","MsAge7K_00","MAK16"
"CYP4F8","MsAge7K_00","CYP4F8"
"ITGA11","MsAge7K_00","ITGA11"
"ARHGAP27","MsAge7K_00","ARHGAP27"
"HAUS7","MsAge7K_00","HAUS7"
"BRWD3","MsAge7K_00","BRWD3"
"TBR1","MsAge7K_02","TBR1"
"RAD18","MsAge7K_00","RAD18"
"OLFML1","MsAge7K_00","OLFML1"
"RPL22L1","MsAge7K_10","RPL22L1"
"CFAP54","MsAge7K_00","CFAP54"
"RFXANK","MsAge7K_00","RFXANK"
"PTBP1","MsAge7K_00","PTBP1"
"FGFRL1","MsAge7K_00","FGFRL1"
"KCNK12","MsAge7K_00","KCNK12"
"ZFP28","MsAge7K_00","ZFP28"
"MAD2L2","MsAge7K_00","MAD2L2"
"RPL38","MsAge7K_10","RPL38"
"SNTB1","MsAge7K_00","SNTB1"
"CHRNB1","MsAge7K_00","CHRNB1"
"ANKRD54","MsAge7K_00","ANKRD54"
"KCNA1","MsAge7K_03","KCNA1"
"KIF9","MsAge7K_00","KIF9"
"TMEM132D","MsAge7K_02","TMEM132D"
"CALHM2","MsAge7K_00","CALHM2"
"BTBD11","MsAge7K_02","BTBD11"
"SIN3A","MsAge7K_00","SIN3A"
"KHDRBS2","MsAge7K_08","KHDRBS2"
"TMED1","MsAge7K_00","TMED1"
"SLC1A6","MsAge7K_00","SLC1A6"
"NIT2","MsAge7K_00","NIT2"
"CORO2A","MsAge7K_00","CORO2A"
"YIF1B","MsAge7K_00","YIF1B"
"PPP1R26","MsAge7K_02","PPP1R26"
"CEP57L1","MsAge7K_00","CEP57L1"
"EFNA2","MsAge7K_01","EFNA2"
"PCDH7","MsAge7K_00","PCDH7"
"PLCE1","MsAge7K_15","PLCE1"
"TMEM108","MsAge7K_08","TMEM108"
"RPRM","MsAge7K_00","RPRM"
"C15orf39","MsAge7K_15","C15orf39"
"ALK","MsAge7K_00","ALK"
"SCRG1","MsAge7K_00","SCRG1"
"PPAN-P2RY11","MsAge7K_00","PPAN-P2RY11"
"PPAN","MsAge7K_00","PPAN"
"SLC30A7","MsAge7K_00","SLC30A7"
"SEPT10","MsAge7K_00","SEPT10"
"BMP1","MsAge7K_11","BMP1"
"ABHD14A-ACY1","MsAge7K_00","ABHD14A-ACY1"
"ACY1","MsAge7K_00","ACY1"
"ZSCAN20","MsAge7K_00","ZSCAN20"
"GPC6","MsAge7K_00","GPC6"
"POLL","MsAge7K_00","POLL"
"RARA","MsAge7K_00","RARA"
"RFTN1","MsAge7K_00","RFTN1"
