"","Gene","modulesA1"
"5040","CAPN15","grey"
"5041","ACBD3","grey"
"5042","CBX4","grey"
"5043","MANSC1","grey"
"5044","TMEM266","grey"
"5045","PNPLA2","grey"
"5046","PDE5A","grey"
"5047","SELPLG","yellow"
"5048","GABRG1","red"
"5049","ID3","grey"
"5050","CWC27","grey"
"5051","ASPSCR1","grey"
"5052","ZDHHC23","brown"
"5053","UAP1L1","grey"
"5054","CTTNBP2NL","grey"
"5055","CCDC107","grey"
"5056","REM2","grey"
"5057","SKA2","grey"
"5058","FNBP1L","blue"
"5059","TAF5","grey"
"5060","PTRHD1","grey"
"5061","KIAA0355","brown"
"5062","PBX4","grey"
"5063","GREM2","green"
"5064","MAFK","grey"
"5065","TEK","grey"
"5066","FKBPL","grey"
"5067","TMEM116","grey"
"5068","SNAPC4","grey"
"5069","DNAJC17","grey"
"5070","MOK","grey"
"5071","MRPL12","grey"
"5072","TANGO6","grey"
"5073","DNTTIP1","grey"
"5074","HSPB11","grey"
"5075","TFRC","greenyellow"
"5076","DRC3","grey"
"5077","SLC14A1","yellow"
"5078","BID","grey"
"5079","RELN","grey"
"5080","PGPEP1","grey"
"5081","KIF26B","turquoise"
"5082","GRIK4","pink"
"5083","CLIC1","grey"
"5084","RNF26","grey"
"5085","TTC7A","grey"
"5086","ALDH1A1","greenyellow"
"5087","NR2E1","grey"
"5088","ZFAND4","grey"
"5089","C19orf12","grey"
"5090","RTKN","turquoise"
"5091","CSMD1","pink"
"5092","S1PR3","grey"
"5093","CLVS1","grey"
"5094","SLC25A35","grey"
"5095","HTT","brown"
"5096","MAVS","grey"
"5097","CCBE1","greenyellow"
"5098","CDH12","pink"
"5099","SEMA4C","grey"
"5100","RTL8A","grey"
"5101","RTL8B","grey"
"5102","KLHL25","grey"
"5103","GABRG2","grey"
"5104","IL11RA","grey"
"5105","DNAJC12","purple"
"5106","CELSR1","grey"
"5107","PSMD10","grey"
"5108","RARG","grey"
"5109","CAPRIN2","grey"
"5110","MAP4K5","grey"
"5111","PLXNC1","green"
"5112","PYURF","grey"
"5113","ATG10","grey"
"5114","CDH4","grey"
"5115","TBC1D7","grey"
"5116","GEMIN2","grey"
"5117","NDUFB9","tan"
"5118","COQ4","grey"
"5119","EDNRB","red"
"5120","SHC1","black"
"5121","FANCG","grey"
"5122","C15orf61","grey"
"5123","C2CD3","brown"
"5124","PGGT1B","grey"
"5125","GABRD","blue"
"5126","PRODH","grey"
"5127","ATG4A","grey"
"5128","XRCC4","grey"
"5129","DNAJC4","grey"
"5130","RPP21","grey"
"5131","KIRREL3","pink"
"5132","METAP1D","grey60"
"5133","SRRD","grey"
"5134","MFSD10","grey"
"5135","GSTM2","grey"
"5136","NAGLU","grey"
"5137","GDPGP1","grey"
"5138","LDB2","green"
"5139","DACT2","grey"
"5140","LYPLAL1","grey"
"5141","CLMP","grey"
"5142","MPZL1","turquoise"
"5143","LYST","brown"
"5144","BORCS6","grey"
"5145","PLAT","grey"
"5146","SLC16A13","grey"
"5147","FBL","tan"
"5148","H2AFZ","tan"
"5149","CASP6","grey"
"5150","INPP4B","pink"
"5151","CACNG4","turquoise"
"5152","PRR36","grey"
"5153","CRYBG3","grey"
"5154","NKD1","turquoise"
"5155","DOK6","grey"
"5156","SLC29A3","turquoise"
"5157","HBEGF","grey"
"5158","PIM3","grey"
"5159","CBR3","grey"
"5160","RIPK2","grey"
"5161","HINT3","brown"
"5162","LMNB1","grey"
"5163","RHBDF1","grey"
"5164","EDA","grey"
"5165","RAC3","grey"
"5166","TRAF3","turquoise"
"5167","PPP1R18","grey"
"5168","KCTD9","grey"
"5169","PLA2G16","magenta"
"5170","CENPJ","grey"
"5171","TRIM62","green"
"5172","CEACAM4","grey"
"5173","CEACAM21","grey"
"5174","CGREF1","grey"
"5175","HAUS1","grey"
"5176","ALDH5A1","brown"
"5177","SHROOM4","grey"
"5178","MYL6B","blue"
"5179","PAPSS2","grey"
"5180","ARNTL","grey"
"5181","MAD2L1","grey"
"5182","PRSS12","grey"
"5183","EPHA3","grey"
"5184","PKP2","midnightblue"
"5185","CD33","grey"
"5186","SIAH2","salmon"
"5187","NTN3","grey"
"5188","USP6NL","turquoise"
"5189","FNDC10","grey"
"5190","TENM4","green"
"5191","SLC29A1","grey"
"5192","CAVIN1","black"
"5193","ANKRD35","grey"
"5194","RPUSD2","grey"
"5195","FBXO22","grey"
"5196","ZC3H8","grey"
"5197","ATXN7L2","grey"
"5198","RILPL2","grey"
"5199","LAMC1","turquoise"
"5200","NHLRC2","grey"
"5201","DGKH","greenyellow"
"5202","LPL","grey"
"5203","THUMPD2","grey"
"5204","PTGFRN","grey"
"5205","SNX8","grey"
"5206","DUSP26","blue"
"5207","JUND","grey"
"5208","ATF5","grey"
"5209","NET1","grey"
"5210","THRSP","grey"
"5211","CDK18","green"
"5212","MTERF2","grey"
"5213","CDON","brown"
"5214","TRPM3","grey"
"5215","ECHDC2","grey"
"5216","MRS2","brown"
"5217","SH3GL3","turquoise"
"5218","SLC32A1","red"
"5219","ASAH2","grey"
"5220","NHLRC3","grey"
"5221","MSMO1","grey"
"5222","RPS6KA1","grey"
"5223","FAM189A2","grey"
"5224","GADD45GIP1","grey"
"5225","SH3PXD2B","grey"
"5226","ABCC10","grey"
"5227","HYAL2","grey"
"5228","TRMT11","grey"
"5229","TBC1D16","turquoise"
"5230","DDR2","black"
"5231","CCDC86","grey"
"5232","SDK2","grey"
"5233","PCSK6","magenta"
"5234","C12orf29","grey"
"5235","SHPK","grey"
"5236","NIPAL2","grey"
"5237","ZNRD1","grey"
"5238","DOCK6","grey"
"5239","LGI4","grey"
"5240","ABHD14B","grey"
"5241","CCDC120","grey"
"5242","GRB10","blue"
"5243","SWT1","grey"
"5244","STXBP2","grey"
"5245","UBP1","grey60"
"5246","RUNX2","pink"
"5247","IRF2BP2","grey"
"5248","SYTL2","grey"
"5249","MOCS3","grey"
"5250","PARM1","green"
"5251","MIS18A","grey"
"5252","LPP","grey"
"5253","FZD6","greenyellow"
"5254","P3H4","grey"
"5255","ARMC5","grey"
"5256","LIN37","grey"
"5257","ZMAT5","grey"
"5258","JMJD6","grey"
"5259","SUSD1","grey"
"5260","MRPL54","grey"
"5261","XYLB","grey"
"5262","LACTB2","grey"
"5263","TCEAL6","tan"
"5264","RAD9A","grey"
"5265","C2orf88","grey"
"5266","SVIL","grey"
"5267","NOTCH1","brown"
"5268","SLC16A14","grey"
"5269","NOS1","green"
"5270","NOL3","grey"
"5271","PRSS35","grey"
"5272","ANGEL1","grey"
"5273","MRPL52","tan"
"5274","ZNF8","grey"
"5275","EHD2","grey"
"5276","MRM3","grey"
"5277","RABL3","grey"
"5278","GAB1","turquoise"
"5279","IFRD2","grey"
"5280","TMEM69","grey"
"5281","LSM11","midnightblue"
"5282","TRMT2B","grey"
"5283","QPCT","grey"
"5284","FLT3","grey"
"5285","SAC3D1","grey"
"5286","MTMR10","grey"
"5287","TGFBR3","grey"
"5288","NDUFC1","purple"
"5289","RBM24","grey"
"5290","INTS12","grey"
"5291","SIK2","brown"
"5292","ACTR5","grey"
"5293","IRF3","grey"
"5294","ZHX3","brown"
"5295","RAB3B","blue"
"5296","CA2","magenta"
"5297","ZBTB48","grey"
"5298","BTD","grey"
"5299","WDYHV1","grey"
"5300","ZFP36L2","lightcyan"
"5301","FOLH1","grey"
"5302","METTL22","grey"
"5303","SAV1","grey"
"5304","FAM172A","pink"
"5305","PTPN21","grey"
"5306","NUBPL","grey"
"5307","SHMT1","grey"
"5308","ST8SIA4","grey"
"5309","SLIT3","pink"
"5310","GPR37","magenta"
"5311","INPP5D","grey"
"5312","PCED1B","grey"
"5313","NAA16","grey"
"5314","MCC","grey"
"5315","TICAM1","grey"
"5316","NPHP3","brown"
"5317","NPHP3-ACAD11","brown"
"5318","TDRP","grey"
"5319","FMN1","grey"
"5320","SNX29","brown"
"5321","WASHC3","grey"
"5322","COLGALT2","grey"
"5323","HSPB8","grey"
"5324","PODXL","grey"
"5325","CYB561A3","grey"
"5326","ITGA1","grey"
"5327","LHFPL3","grey"
"5328","SLC25A19","grey"
"5329","KANK2","grey"
"5330","ADCY3","grey"
"5331","AKAP13","brown"
"5332","ITM2A","lightcyan"
"5333","HARBI1","grey"
"5334","PTGS1","grey"
"5335","ZNF408","grey"
"5336","VPS51","grey"
"5337","EML3","grey"
"5338","TMEM258","purple"
"5339","MIF4GD","turquoise"
"5340","DLK2","grey"
"5341","NOP10","purple"
"5342","MPV17L2","grey"
"5343","ORC2","grey"
"5344","ATAD5","grey"
"5345","LYRM2","grey"
"5346","SATB1","blue"
"5347","HERPUD1","grey"
"5348","WDCP","grey"
"5349","MVB12A","grey"
"5350","HSP90B1","grey"
"5351","DAB2","grey"
"5352","ERVFRD-1","grey"
"5353","LEKR1","grey"
"5354","WDR92","grey"
"5355","GCNT2","grey"
"5356","ZBTB46","grey"
"5357","TM6SF1","blue"
"5358","ARHGAP18","grey"
"5359","FRZB","grey"
"5360","AK4","green"
"5361","MITD1","grey"
"5362","COL19A1","brown"
"5363","PLCL1","grey"
"5364","NXT1","grey"
"5365","DNAJC19","grey"
"5366","PHLDB1","turquoise"
"5367","SRP54","grey"
"5368","GSTP1","grey"
"5369","EPHA6","pink"
"5370","EPB41","grey"
"5371","DHRS11","grey"
"5372","TXNL4B","grey"
"5373","TRAF2","grey"
"5374","LSM7","tan"
"5375","PDE7B","grey"
"5376","NDUFB2","grey"
"5377","FTH1","magenta"
"5378","ACSL5","grey"
"5379","BBOF1","grey"
"5380","DUSP28","grey"
"5381","TMEM98","grey"
"5382","EFS","grey"
"5383","CCSER1","pink"
"5384","CDK2AP2","grey"
"5385","SNRPE","purple"
"5386","GPD1","grey"
"5387","KIF13B","magenta"
"5388","RBP1","grey"
"5389","TMEM144","grey"
"5390","SCO1","grey"
"5391","IDUA","grey"
"5392","LHX6","green"
"5393","RRP1B","grey"
"5394","GLS2","blue"
"5395","KCNN1","grey"
"5396","SLC16A1","grey"
"5397","PDPN","grey"
"5398","TBATA","grey"
"5399","DPP8","brown"
"5400","LYN","grey"
"5401","ZCCHC7","grey60"
"5402","WWP1","grey"
"5403","CDKN2AIP","grey"
"5404","BECN1","grey"
"5405","OLFM3","blue"
"5406","HMGCS1","grey"
"5407","DTWD1","grey"
"5408","TLE2","grey"
"5409","NEDD9","grey"
"5410","ERRFI1","salmon"
"5411","CFP","grey"
"5412","PCDH15","green"
"5413","CYP7B1","grey"
"5414","BEND3","grey"
"5415","FBLL1","grey"
"5416","SLC9A5","grey"
"5417","CD83","grey"
"5418","PITPNM3","blue"
"5419","PPFIBP2","magenta"
"5420","NME5","grey"
"5421","NEK1","grey"
"5422","LPCAT2","grey"
"5423","USP49","grey"
"5424","DPY19L1","blue"
"5425","CD46","grey60"
"5426","RPS18","tan"
"5427","C3orf58","grey"
"5428","SHROOM1","grey"
"5429","F11R","grey"
"5430","SGK3","grey"
"5431","CMC4","grey"
"5432","MCM6","greenyellow"
"5433","IAH1","grey"
"5434","CEP152","turquoise"
"5435","AQP4","grey"
"5436","MAST1","brown"
"5437","AVPI1","grey"
"5438","CPQ","grey"
"5439","RMND1","grey"
"5440","C1orf52","grey"
"5441","PAFAH2","grey"
"5442","ARID3A","grey"
"5443","ZNF768","grey"
"5444","ANXA11","grey"
"5445","WDR54","grey"
"5446","HOOK2","grey"
"5447","VCPKMT","grey"
"5448","RNASEL","grey"
"5449","PDGFRB","brown"
"5450","LRRC8C","grey"
"5451","LRRK2","blue"
"5452","FAXC","brown"
"5453","LBR","grey"
"5454","ACAA2","grey"
"5455","CCDC191","grey"
"5456","BCL7C","blue"
"5457","CLN3","grey"
"5458","FAM227A","grey"
"5459","VEGFB","grey"
"5460","BMP2K","grey"
"5461","NR1D1","grey"
"5462","S100A13","grey"
"5463","LYPD6","grey"
"5464","IGSF3","greenyellow"
"5465","CDKL4","blue"
"5466","GARNL3","blue"
"5467","PES1","grey"
"5468","MZT2A","grey"
"5469","MZT2B","grey"
"5470","OSBPL10","blue"
"5471","CNPY4","grey"
"5472","APEH","grey"
"5473","ZNF692","grey"
"5474","P3H1","grey"
"5475","SMIM10L2A","grey"
"5476","SMIM10","grey"
"5477","SMIM10L2B","grey"
"5478","MANBA","grey"
"5479","B3GALT6","grey"
"5480","KHK","grey"
"5481","ING2","grey"
"5482","RNF217","grey"
"5483","TMEM164","blue"
"5484","ARPP19","blue"
"5485","MOSPD1","grey"
"5486","SCUBE1","grey"
"5487","ZNF839","grey"
"5488","PGM3","grey"
"5489","PKD1L3","grey"
"5490","ITGA8","grey"
"5491","TTLL12","grey"
"5492","C1orf174","grey"
"5493","FLNA","turquoise"
"5494","CEMIP2","turquoise"
"5495","TTC23","grey"
"5496","ITGAM","yellow"
"5497","HPS3","grey"
"5498","DCUN1D3","grey"
"5499","ITPK1","grey"
"5500","PATJ","grey"
"5501","BAX","grey"
"5502","SLC43A2","turquoise"
"5503","ATP2A2","grey"
"5504","MTIF3","grey"
"5505","FRAT1","grey"
"5506","FDX1","grey"
"5507","SDC4","grey"
"5508","AFF1","grey"
"5509","APEX1","grey"
"5510","WNT5B","grey"
"5511","ZNF45","grey"
"5512","ZKSCAN8","brown"
"5513","UBIAD1","grey"
"5514","RPL18A","tan"
"5515","BRI3","purple"
"5516","TMEM123","turquoise"
"5517","KBTBD3","grey"
"5518","PTPN14","green"
"5519","RPLP1","tan"
"5520","PLOD2","grey"
"5521","C14orf119","grey"
"5522","SPINT2","grey"
"5523","SLC9A2","grey"
"5524","GPX4","tan"
"5525","SCARA3","grey"
"5526","HAUS6","grey"
"5527","CCDC106","grey"
"5528","C1orf53","grey"
"5529","NUSAP1","grey"
"5530","CD3EAP","grey"
"5531","RPAIN","grey"
"5532","MCM8","grey"
"5533","NEUROD2","greenyellow"
"5534","ADAT1","grey"
"5535","SMAD7","grey"
"5536","ERCC2","grey"
"5537","ZNF367","blue"
"5538","ZNF579","turquoise"
"5539","RNASEH1","grey"
"5540","MARCH9","grey"
"5541","C1GALT1","grey"
"5542","ZSCAN29","grey"
"5543","THG1L","grey"
"5544","PDIA5","grey"
"5545","TRNAU1AP","grey"
"5546","RPF1","grey"
"5547","CPSF7","grey"
"5548","ACVR1C","grey"
"5549","C18orf21","grey"
"5550","NT5C","grey"
"5551","UQCRB","purple"
"5552","RPL17","tan"
"5553","RGCC","grey"
"5554","ANKRD49","grey"
"5555","SLC1A1","brown"
"5556","CROCC","grey"
"5557","BCAT2","grey"
"5558","CAMK2N1","blue"
"5559","METTL23","grey"
"5560","RNF43","grey"
"5561","CENPP","grey"
"5562","PSME2","tan"
"5563","WDHD1","grey"
"5564","CGRRF1","grey"
"5565","PLEKHF2","grey"
"5566","IPP","grey"
"5567","ATP8A1","brown"
"5568","COX7C","purple"
"5569","FAT3","grey"
"5570","VAT1","grey"
"5571","MPPE1","grey"
"5572","WRN","grey"
"5573","HDAC10","grey"
"5574","TIMM10","grey"
"5575","SLC8A1","grey"
"5576","FAM19A1","pink"
"5577","MATN4","grey"
"5578","ERF","grey"
"5579","CDH22","grey"
"5580","DDX39A","grey"
"5581","CTU1","grey"
"5582","MRPS6","grey"
"5583","GRIK3","blue"
"5584","GSAP","grey"
"5585","ST6GAL2","grey"
"5586","TXNL4A","grey"
"5587","VAMP7","grey"
"5588","CACNB4","grey"
"5589","DYRK1B","turquoise"
"5590","MAP4K4","turquoise"
"5591","L3MBTL2","grey"
"5592","DDX59","grey"
"5593","RPP25","grey"
"5594","DST","brown"
"5595","KCTD21","grey"
"5596","CCDC130","grey"
"5597","C1orf35","grey"
"5598","RPS16","tan"
"5599","KLHDC8B","grey"
"5600","SLC26A4","grey"
"5601","SLC12A2","turquoise"
"5602","CCND2","grey"
"5603","PARD3","grey"
"5604","TXNDC17","purple"
"5605","OSER1","grey"
"5606","GTF3A","grey"
"5607","ITPR2","turquoise"
"5608","FAM107B","grey"
"5609","MOCS1","grey"
"5610","LZTS1","red"
"5611","RCN1","blue"
"5612","SLC22A15","grey"
"5613","SKAP2","yellow"
"5614","ALG3","grey"
"5615","NUPL2","grey"
"5616","RPL29","grey"
"5617","FOSL1","grey"
"5618","UQCR11","grey"
"5619","RRP8","grey"
"5620","POLR2F","grey"
"5621","CFAP74","grey"
"5622","SBNO2","grey"
"5623","SLC38A3","grey"
"5624","CDK5RAP1","grey"
"5625","PDRG1","grey"
"5626","HPS4","midnightblue"
"5627","GHR","grey"
"5628","KCNF1","green"
"5629","OLFML3","grey"
"5630","NKAIN1","turquoise"
"5631","BAG2","grey"
"5632","MCM4","grey"
"5633","RP2","grey"
"5634","FLNB","grey60"
"5635","SLC26A11","grey"
"5636","ZFAT","grey"
"5637","GCFC2","grey"
"5638","KNDC1","midnightblue"
"5639","HMGXB4","grey"
"5640","POLM","grey"
"5641","NXN","turquoise"
"5642","B9D2","grey"
"5643","TMEM218","grey"
"5644","TOMM40L","grey"
"5645","PRKD1","grey"
"5646","TSPAN4","grey"
"5647","MAN1A1","grey"
"5648","RB1","greenyellow"
"5649","DIS3L2","grey"
"5650","MAML3","grey"
"5651","SLC7A2","grey"
"5652","INTU","grey"
"5653","VAV3","grey"
"5654","CCDC77","grey"
"5655","PQLC2","grey"
"5656","CECR2","grey"
"5657","THSD7B","pink"
"5658","BEND4","grey"
"5659","ZNF791","grey"
"5660","PIGF","grey"
"5661","WDR78","grey"
"5662","MAF","grey"
"5663","AFAP1L2","greenyellow"
"5664","SALL1","magenta"
"5665","TAGAP","grey"
"5666","CLIC4","turquoise"
"5667","ESRRG","blue"
"5668","ZNF511","grey"
"5669","CD9","turquoise"
"5670","MRO","grey"
"5671","FARP2","grey"
"5672","KLHL13","red"
"5673","DCBLD1","grey"
"5674","FHL2","grey"
"5675","COPRS","grey"
"5676","ZFP14","grey"
"5677","RAB34","grey"
"5678","DISC1","grey"
"5679","AHR","grey"
"5680","GRIP2","grey"
"5681","POLR2D","grey"
"5682","VCL","brown"
"5683","ZNF335","turquoise"
"5684","NDRG1","magenta"
"5685","GGH","grey"
"5686","ZFAND2B","grey"
"5687","FEZF2","green"
"5688","ISM1","grey"
"5689","DENND6B","grey"
"5690","HOMER3","midnightblue"
"5691","ETV1","green"
"5692","ADRA1D","grey"
"5693","VSIG2","grey"
"5694","TIMM17B","grey"
"5695","MTFR1","grey"
"5696","SPARC","turquoise"
"5697","ETAA1","grey"
"5698","IMP3","grey"
"5699","GSTCD","grey"
"5700","SLC40A1","grey"
"5701","ENTPD7","grey"
"5702","GOLM1","midnightblue"
"5703","ATG4D","grey"
"5704","ARHGAP29","black"
"5705","CSF1","yellow"
"5706","EPB41L5","grey"
"5707","IZUMO4","grey"
"5708","ATP13A5","grey"
"5709","HIRA","grey"
"5710","NSDHL","green"
"5711","MAPK11","blue"
"5712","PPM1M","grey"
"5713","LRRIQ1","grey"
"5714","VCAN","turquoise"
"5715","C4orf3","grey"
"5716","ALS2CL","grey"
"5717","PELI3","grey"
"5718","NBEAL1","grey"
"5719","GGACT","grey"
"5720","CYP2J2","grey"
"5721","VPS13B","brown"
"5722","C15orf41","grey"
"5723","MXRA7","grey"
"5724","FAM214A","midnightblue"
"5725","TSTD2","grey"
"5726","NMRK1","grey"
"5727","ECI1","grey"
"5728","CTSZ","yellow"
"5729","RNF219","grey"
"5730","INCENP","grey"
"5731","ABHD11","grey"
"5732","CCDC159","grey"
"5733","ZMAT4","blue"
"5734","POLK","grey"
"5735","TACO1","grey"
"5736","DNAJC30","grey"
"5737","TARBP2","grey"
"5738","MTLN","grey"
"5739","E2F5","grey"
"5740","SENP8","grey"
"5741","ESAM","grey"
"5742","CHCHD10","grey"
"5743","PACRGL","grey"
"5744","PLSCR3","grey"
"5745","SMOC2","grey"
"5746","SWAP70","grey"
"5747","UBXN8","grey"
"5748","TMEM242","grey"
"5749","IFT81","grey"
"5750","MOV10","grey"
"5751","CD151","grey"
"5752","GHDC","grey"
"5753","FGF9","grey"
"5754","DDX31","grey"
"5755","AFF2","grey"
"5756","FAM199X","grey"
"5757","ATP11A","brown"
"5758","ANKRD52","brown"
"5759","PDE8A","magenta"
"5760","CCND1","grey"
"5761","ASL","grey"
"5762","KEAP1","grey"
"5763","EMC9","grey"
"5764","TRMT5","grey"
"5765","STOM","grey"
"5766","CCDC12","grey"
"5767","TEPSIN","grey"
"5768","TTYH1","grey"
"5769","MINDY4","grey"
"5770","PWWP2B","grey"
"5771","GFER","grey"
"5772","ORAI3","grey"
"5773","DOCK11","greenyellow"
"5774","RGS10","tan"
"5775","FGF11","green"
"5776","METTL25","grey"
"5777","ZNF496","grey"
"5778","SMARCD2","grey"
"5779","BCKDHA","grey"
"5780","INPP5J","midnightblue"
"5781","RPUSD4","grey"
"5782","SERAC1","brown"
"5783","HPS1","grey"
"5784","CLCN5","turquoise"
"5785","KLHL15","grey"
"5786","CARNMT1","grey"
"5787","TRMU","grey"
"5788","HES6","grey"
"5789","SEMA4B","grey"
"5790","MMP16","grey"
"5791","TCEANC2","grey"
"5792","MALT1","grey"
"5793","MIF","tan"
"5794","ZBTB20","greenyellow"
"5795","TENM1","grey"
"5796","ZFP30","grey"
"5797","EXOSC5","grey"
"5798","MTAP","grey"
"5799","ESCO1","salmon"
"5800","SLC2A6","grey"
"5801","CD320","grey"
"5802","ALG14","grey"
"5803","BBS9","grey"
"5804","RAPGEF3","grey"
"5805","ACOT6","grey"
"5806","MCHR1","grey"
"5807","SAMD5","grey"
"5808","ELOVL2","grey"
"5809","WNT7B","green"
"5810","TKFC","grey"
"5811","IL16","brown"
"5812","RAD1","grey"
"5813","RERG","grey"
"5814","CCDC57","grey"
"5815","TRMT12","grey"
"5816","SLC7A10","grey"
"5817","NDUFA3","purple"
"5818","USP27X","grey"
"5819","AMACR","grey"
"5820","KCNIP1","red"
"5821","PGAP3","grey"
"5822","BLVRA","grey"
"5823","NKTR","brown"
"5824","NEIL1","grey"
"5825","TMEM39B","grey"
"5826","ADRA1A","green"
"5827","JAG2","grey"
"5828","TBCA","purple"
"5829","POU3F1","grey"
"5830","NFATC2IP","grey"
"5831","CCDC138","grey"
"5832","WDR46","grey"
"5833","ARHGAP42","grey"
"5834","SDHAF4","grey"
"5835","MYO1E","grey"
"5836","TUBGCP4","brown"
"5837","DFFB","grey"
"5838","FADS6","grey"
"5839","ZNF518A","grey"
"5840","ORAI2","greenyellow"
"5841","CCNJ","grey"
"5842","STRIP2","greenyellow"
"5843","PTPN13","grey"
"5844","SNRPD2","tan"
"5845","TBC1D31","grey"
"5846","BOLA2B","purple"
"5847","BOLA2","purple"
"5848","CHCHD1","grey"
"5849","ITGA4","brown"
"5850","LTO1","grey"
"5851","CHRD","grey"
"5852","ATG16L2","grey"
"5853","CCDC141","grey"
"5854","RPAP2","grey"
"5855","GALNT13","blue"
"5856","USF3","brown"
"5857","LTBP1","grey"
"5858","RAB3IL1","grey"
"5859","STXBP6","grey"
"5860","TLCD1","grey"
"5861","LZTS2","grey"
"5862","ILVBL","grey"
"5863","SPINK8","grey"
"5864","JAG1","grey"
"5865","MCM7","grey"
"5866","YJEFN3","grey"
"5867","PRPF31","grey"
"5868","FAM173B","brown"
"5869","TBC1D25","grey"
"5870","MSN","yellow"
"5871","ELP6","grey"
"5872","TMED5","grey"
"5873","GUCY1A2","grey"
"5874","DUS4L","grey"
"5875","RIN2","grey"
"5876","N4BP2","grey"
"5877","CACNA1H","greenyellow"
"5878","EGFR","grey"
"5879","SNX7","grey"
"5880","KIAA1217","blue"
"5881","TGFBR1","grey"
"5882","SEMA3C","turquoise"
"5883","CIB1","grey"
"5884","PRRX1","grey"
"5885","LIN7A","brown"
"5886","ITIH3","grey"
"5887","SETD4","grey"
"5888","ATOX1","grey"
"5889","FAN1","grey"
"5890","PLEKHJ1","grey"
"5891","NRIP2","grey"
"5892","CASP2","grey"
"5893","RADIL","grey"
"5894","RHBDD1","grey"
"5895","ATP23","grey"
"5896","PRSS36","grey"
"5897","ANAPC10","grey"
"5898","RLBP1","grey"
"5899","RBM15","salmon"
"5900","PRAF2","grey"
"5901","MT-ND2","grey"
"5902","PRKD3","turquoise"
"5903","SLC4A2","grey"
"5904","SLC35G2","grey"
"5905","SUCLG2","grey"
"5906","PRDM5","grey"
"5907","SMOX","grey"
"5908","TMEM67","grey"
"5909","STARD5","grey"
"5910","SLIT2","green"
"5911","RSRP1","grey"
"5912","TMEM192","grey"
"5913","PDGFB","grey"
"5914","SLC16A4","grey"
"5915","SORBS3","magenta"
"5916","DIO2","grey"
"5917","ELAVL4","blue"
"5918","ERAP1","grey"
"5919","NBEAL2","grey"
"5920","GAS7","grey"
"5921","SLC12A9","grey"
"5922","PDP2","grey"
"5923","NAT9","grey"
"5924","FKBP1B","grey"
"5925","GAP43","green"
"5926","RGS20","grey"
"5927","DBR1","grey"
"5928","C6orf120","grey"
"5929","FBXO27","grey"
"5930","PPP1R15A","grey"
"5931","SYNDIG1","grey"
"5932","ZBTB34","grey"
"5933","CHD7","grey"
"5934","KIAA1109","brown"
"5935","CA12","grey"
"5936","METTL7A","grey"
"5937","ING5","grey"
"5938","MRPL27","grey"
"5939","TYW1","grey"
"5940","TYW1B","grey"
"5941","HTR2C","grey"
"5942","CHFR","grey"
"5943","SLC25A29","grey"
"5944","FAM204A","grey"
"5945","MAGEE2","grey"
"5946","PLPP1","grey"
"5947","MRPL55","grey"
"5948","NAF1","grey"
"5949","SCYL3","grey"
"5950","PRMT6","lightcyan"
"5951","RNF138","grey"
"5952","MSRB1","grey"
"5953","SDCBP2","grey"
"5954","BLOC1S5","grey"
"5955","BLOC1S5-TXNDC5","grey"
"5956","MTRF1L","grey"
"5957","RAB27A","grey"
"5958","YPEL2","turquoise"
"5959","CALR","grey"
"5960","KLF6","blue"
"5961","ADAL","grey"
"5962","HECW2","blue"
"5963","SLC9A9","pink"
"5964","FAT1","brown"
"5965","ZSCAN22","grey"
"5966","ANKRD44","grey"
"5967","ITIH5","brown"
"5968","SNAPC2","grey"
"5969","TSPAN6","grey"
"5970","LRIF1","grey"
"5971","B3GALT5","yellow"
"5972","RWDD2A","grey"
"5973","NDUFA1","purple"
"5974","PPWD1","grey"
"5975","FBXL12","grey"
"5976","DLGAP2","pink"
"5977","ARL10","grey"
"5978","TCEAL1","grey"
"5979","TMEM191C","grey"
"5980","TMEM191B","grey"
"5981","SPRY2","grey"
"5982","TAF1C","grey"
"5983","ZNF460","grey"
"5984","IQGAP2","greenyellow"
"5985","GLIS2","grey"
"5986","CAPN7","grey"
"5987","IFNAR2","grey"
"5988","GAREM2","grey"
"5989","NLGN1","pink"
"5990","SLC19A2","grey"
"5991","CHST12","grey"
"5992","PYCR3","grey"
"5993","ZNF446","grey"
"5994","RPL27","tan"
"5995","EBP","grey"
"5996","MRPL36","grey"
"5997","SPG11","brown"
"5998","RIOX2","grey"
"5999","EPHA7","greenyellow"
"6000","NSUN7","greenyellow"
"6001","SPEF2","grey"
"6002","TTC9B","grey"
"6003","NUDT11","salmon"
"6004","H3F3A","grey"
"6005","RHOQ","grey"
"6006","TMEM101","grey"
"6007","NHLRC1","grey"
"6008","YIF1A","grey"
"6009","ADAMTS10","turquoise"
"6010","RPL28","purple"
"6011","WDR3","grey"
"6012","STX1A","blue"
"6013","NRP1","midnightblue"
"6014","ARRDC3","turquoise"
"6015","XPA","grey"
"6016","SORD","grey"
"6017","TWF1","grey"
"6018","TYW5","grey"
"6019","TMEM160","grey"
"6020","CTXND1","grey"
"6021","GPR12","grey"
"6022","DPYSL3","turquoise"
"6023","TMOD1","grey"
"6024","CERS2","turquoise"
"6025","WDR83","grey"
"6026","PNRC1","grey"
"6027","CTSC","grey"
"6028","BABAM2","pink"
"6029","RALB","grey"
"6030","METTL3","grey"
"6031","CYP2D6","grey"
"6032","CYP2D7","grey"
